composition,family_count,system_frequency,has_novel_family,novel_families
"(1976, 6959)",2,1,True,"[1976, 6959]"
"(635, 11833)",2,1,True,[11833]
"(3636, 12118)",2,1,True,[12118]
"(4809, 10452)",2,1,True,[4809]
"(1477, 2302)",2,1,True,[2302]
"(11023, 11072)",2,1,True,[11023]
"(5412, 12224)",2,1,True,"[5412, 12224]"
"(5797, 6602)",2,1,True,[5797]
"(1176, 2370)",2,1,False,[]
"(336, 8491)",2,1,False,[]
"(1017, 6303)",2,1,True,[6303]
"(559, 982)",2,1,True,[982]
"(1860, 9554)",2,1,True,"[1860, 9554]"
"(615, 3265, 3834)",3,1,False,[]
"(11909, 12889)",2,1,True,"[11909, 12889]"
"(6888, 7382)",2,1,True,[7382]
"(3068, 3937)",2,1,True,[3937]
"(3300, 8729)",2,1,True,[3300]
"(5179, 9680)",2,1,True,"[5179, 9680]"
"(3668, 6681)",2,1,True,[3668]
"(5019, 7413)",2,1,True,[7413]
"(1475, 8792)",2,1,True,[1475]
"(9167, 9413)",2,1,True,[9413]
"(6000, 6603)",2,1,True,[6603]
"(1787, 5307)",2,1,False,[]
"(5199, 11319)",2,1,True,[11319]
"(343, 12108)",2,1,False,[]
"(2004, 8789, 8956)",3,1,True,[8956]
"(7419, 10834)",2,1,True,[7419]
"(26, 4644)",2,1,False,[]
"(4521, 9112, 12335)",3,1,True,[4521]
"(1140, 3574, 3772)",3,1,True,[3574]
"(7420, 9827)",2,1,True,"[7420, 9827]"
"(1438, 2566)",2,1,True,[1438]
"(7712, 10999)",2,1,True,"[7712, 10999]"
"(106, 4268)",2,1,True,[4268]
"(9889, 12581)",2,1,True,"[9889, 12581]"
"(4790, 10397)",2,1,True,[10397]
"(1369, 1941)",2,1,True,"[1369, 1941]"
"(10450, 11173)",2,1,True,"[10450, 11173]"
"(5810, 10619)",2,1,True,"[5810, 10619]"
"(2022, 2426, 4536)",3,1,True,"[2022, 4536]"
"(2094, 2094)",2,1,False,[]
"(9279, 11788)",2,1,True,"[9279, 11788]"
"(4150, 5869)",2,1,True,"[4150, 5869]"
"(747, 2139)",2,1,False,[]
"(674, 1620)",2,1,True,[1620]
"(315, 812, 7636)",3,1,True,[315]
"(3132, 10603)",2,1,True,[3132]
"(4006, 11233)",2,1,True,[11233]
"(181, 1364, 6605)",3,1,False,[]
"(1662, 12623)",2,1,True,[1662]
"(5947, 10500)",2,1,True,[10500]
"(4363, 10106)",2,1,True,[4363]
"(5524, 8848)",2,1,False,[]
"(2184, 8215)",2,1,True,[8215]
"(3373, 7027, 8535)",3,1,True,[3373]
"(104, 2303)",2,1,True,[104]
"(5942, 9326)",2,1,True,[9326]
"(4631, 10454)",2,1,True,[10454]
"(358, 1673)",2,1,True,[1673]
"(10041, 11725)",2,1,True,[11725]
"(243, 3112)",2,1,False,[]
"(6283, 10694)",2,1,True,[6283]
"(8994, 11324)",2,1,True,[11324]
"(5833, 7194)",2,1,True,[7194]
"(4917, 6504)",2,1,True,[4917]
"(16, 1627)",2,1,False,[]
"(2238, 3092)",2,1,True,[2238]
"(1094, 6417)",2,1,True,[1094]
"(3768, 8418)",2,1,False,[]
"(4890, 6578)",2,1,False,[]
"(3939, 8027)",2,1,True,[8027]
"(5742, 5920)",2,1,True,[5742]
"(1600, 2420)",2,1,True,[2420]
"(64, 10946)",2,1,True,[64]
"(5383, 10492)",2,1,False,[]
"(180, 5976)",2,1,False,[]
"(6479, 6483)",2,1,True,[6483]
"(3355, 7607)",2,1,False,[]
"(2441, 12406)",2,1,True,[2441]
"(2089, 7084)",2,1,True,[2089]
"(2340, 5522)",2,1,False,[]
"(3754, 9322)",2,1,True,[3754]
"(243, 3113)",2,1,False,[]
"(2526, 9205)",2,1,True,[9205]
"(4700, 9485)",2,1,True,[9485]
"(422, 3838)",2,1,True,[3838]
"(4103, 9829)",2,1,True,[4103]
"(11585, 12493)",2,1,False,[]
"(1592, 7927)",2,1,True,[1592]
"(2237, 11583)",2,1,False,[]
"(11140, 11354)",2,1,True,"[11140, 11354]"
"(2479, 5764)",2,1,True,[2479]
"(9415, 11178)",2,1,True,[9415]
"(6799, 11612)",2,1,True,[6799]
"(6078, 8085)",2,1,True,"[6078, 8085]"
"(4914, 6251)",2,1,True,[6251]
"(1540, 6761)",2,1,True,"[1540, 6761]"
"(1195, 7159)",2,1,True,[1195]
"(158, 8961, 12438)",3,1,True,[12438]
"(539, 8328)",2,1,False,[]
"(12013, 12298)",2,1,True,[12013]
"(7884, 10862)",2,1,True,[10862]
"(685, 7327)",2,1,True,[7327]
"(5988, 12459)",2,1,True,[12459]
"(4331, 5062)",2,1,False,[]
"(5064, 6042, 7116)",3,1,False,[]
"(2446, 8510)",2,1,True,[8510]
"(1772, 5770)",2,1,True,[5770]
"(2842, 3368)",2,1,False,[]
"(1562, 10195)",2,1,True,[10195]
"(8889, 10634)",2,1,True,[10634]
"(3610, 7829)",2,1,False,[]
"(5972, 11566)",2,1,True,[5972]
"(473, 5068)",2,1,True,[5068]
"(8327, 9742)",2,1,True,"[8327, 9742]"
"(1641, 6903)",2,1,False,[]
"(121, 3146, 7824)",3,1,True,[7824]
"(481, 9820)",2,1,False,[]
"(5064, 6792, 8251)",3,1,True,[8251]
"(5173, 11948)",2,1,True,[5173]
"(1800, 3216)",2,1,True,[1800]
"(8847, 11577)",2,1,False,[]
"(793, 1001, 1196)",3,1,False,[]
"(8054, 10804)",2,1,False,[]
"(9203, 9550)",2,1,True,[9203]
"(4656, 11018)",2,1,True,"[4656, 11018]"
"(3872, 9828)",2,1,True,[3872]
"(10070, 12196)",2,1,False,[]
"(464, 4184)",2,1,False,[]
"(10280, 11341)",2,1,True,[11341]
"(36, 5892)",2,1,False,[]
"(11871, 12838)",2,1,True,[12838]
"(42, 1590)",2,1,False,[]
"(10658, 12663)",2,1,True,[10658]
"(777, 2801)",2,1,True,[2801]
"(582, 9454)",2,1,True,"[582, 9454]"
"(1579, 3301)",2,1,True,[3301]
"(6052, 12825)",2,1,False,[]
"(9137, 9137)",2,1,False,[]
"(3364, 8512)",2,1,True,[8512]
"(4684, 9528)",2,1,True,[4684]
"(4959, 9351)",2,1,True,[4959]
"(5037, 7898)",2,1,True,[7898]
"(2759, 6851)",2,1,True,[6851]
"(403, 7897)",2,1,True,[7897]
"(7000, 9821)",2,1,True,[7000]
"(9771, 11049)",2,1,False,[]
"(9769, 9824)",2,1,True,"[9769, 9824]"
"(55, 6361)",2,1,True,[55]
"(4082, 7062)",2,1,True,[7062]
"(2278, 2696)",2,1,True,[2696]
"(3454, 11037)",2,1,True,[11037]
"(2897, 8184)",2,1,True,"[2897, 8184]"
"(2706, 9899)",2,1,True,[9899]
"(3130, 11457)",2,1,True,[3130]
"(456, 10457)",2,1,True,[10457]
"(7761, 8395)",2,1,True,[7761]
"(5795, 7459)",2,1,True,[7459]
"(11047, 12682)",2,1,True,"[11047, 12682]"
"(262, 1105)",2,1,True,[262]
"(4227, 6422)",2,1,True,[6422]
"(3783, 6362)",2,1,True,[6362]
"(3490, 3938)",2,1,True,[3938]
"(2181, 7405)",2,1,False,[]
"(891, 6360)",2,1,True,[6360]
"(11876, 12761)",2,1,True,"[11876, 12761]"
"(7068, 11012)",2,1,True,[11012]
"(3708, 5794)",2,1,True,[3708]
"(1344, 1421, 2337)",3,1,False,[]
"(9820, 12580)",2,1,True,[12580]
"(139, 7958)",2,1,False,[]
"(9859, 10247)",2,1,True,"[9859, 10247]"
"(1490, 3174)",2,1,True,[1490]
"(7721, 12192)",2,1,True,[12192]
"(3774, 5118)",2,1,True,[5118]
"(423, 1199, 4058)",3,1,True,[1199]
"(10754, 11981)",2,1,True,"[10754, 11981]"
"(3983, 7611)",2,1,True,[7611]
"(1325, 2406)",2,1,True,[1325]
"(9972, 10753)",2,1,True,"[9972, 10753]"
"(6686, 12158)",2,1,True,[6686]
"(8921, 11753)",2,1,True,[8921]
"(10092, 10152)",2,1,False,[]
"(3711, 7217)",2,1,True,[7217]
"(2458, 7170)",2,1,False,[]
"(228, 3388)",2,1,True,[3388]
"(11576, 11723)",2,1,True,[11723]
"(10653, 11866)",2,1,True,[10653]
"(1920, 8656)",2,1,False,[]
"(5246, 9516)",2,1,True,[5246]
"(4564, 8277)",2,1,True,"[4564, 8277]"
"(4913, 6639)",2,1,True,[6639]
"(3522, 4229)",2,1,True,[3522]
"(204, 12619)",2,1,True,[12619]
"(7260, 7768)",2,1,True,"[7260, 7768]"
"(67, 2842)",2,1,False,[]
"(100, 142, 4145)",3,1,True,[4145]
"(4535, 5305)",2,1,True,"[4535, 5305]"
"(448, 1969)",2,1,False,[]
"(25, 5201)",2,1,False,[]
"(6307, 6395)",2,1,True,[6395]
"(674, 3149)",2,1,True,[3149]
"(147, 800, 946, 3321)",4,1,False,[]
"(6932, 9487)",2,1,True,"[6932, 9487]"
"(2637, 4468)",2,1,True,"[2637, 4468]"
"(6739, 10475)",2,1,True,[6739]
"(1406, 3191)",2,1,True,[1406]
"(358, 5411)",2,1,True,[5411]
"(711, 2346)",2,1,True,[2346]
"(5134, 7679)",2,1,True,[7679]
"(5606, 8508)",2,1,True,[8508]
"(4397, 8691)",2,1,True,[8691]
"(3638, 6918)",2,1,True,[3638]
"(10785, 11649)",2,1,True,[11649]
"(2373, 5596)",2,1,True,[5596]
"(210, 5441)",2,1,True,[210]
"(5549, 6790)",2,1,False,[]
"(4265, 11950)",2,1,True,[4265]
"(9232, 12720)",2,1,True,[9232]
"(4024, 5467)",2,1,True,[5467]
"(8539, 10953)",2,1,True,"[8539, 10953]"
"(2638, 9646)",2,1,True,[2638]
"(1518, 7161)",2,1,True,[1518]
"(4120, 6338)",2,1,False,[]
"(4999, 5444)",2,1,False,[]
"(291, 3250)",2,1,False,[]
"(602, 5608)",2,1,False,[]
"(896, 1424)",2,1,False,[]
"(3433, 12864)",2,1,False,[]
"(2134, 8084, 12082)",3,1,True,[8084]
"(11587, 12054)",2,1,True,[12054]
"(2313, 3770)",2,1,True,"[2313, 3770]"
"(11568, 12022)",2,1,True,"[11568, 12022]"
"(6149, 11463, 11619)",3,1,True,"[11463, 11619]"
"(6135, 11952)",2,1,True,"[6135, 11952]"
"(8287, 10692)",2,1,True,[10692]
"(1487, 9210)",2,1,True,[9210]
"(7442, 8961)",2,1,True,[7442]
"(142, 2055, 8495)",3,1,False,[]
"(61, 10578)",2,1,True,[10578]
"(1787, 6462)",2,1,True,[6462]
"(3627, 9796)",2,1,True,[9796]
"(127, 2591, 6893)",3,1,True,[6893]
"(1391, 3269)",2,1,True,"[1391, 3269]"
"(81, 5377)",2,1,True,[5377]
"(5835, 10527)",2,1,True,[5835]
"(4291, 5966)",2,1,False,[]
"(780, 941)",2,1,True,[780]
"(3427, 10427)",2,1,False,[]
"(331, 5999)",2,1,False,[]
"(404, 11422)",2,1,True,[11422]
"(999, 5510)",2,1,True,[5510]
"(498, 6738)",2,1,True,[6738]
"(2293, 9347)",2,1,True,[9347]
"(3942, 10502)",2,1,True,[10502]
"(4176, 9738)",2,1,True,[9738]
"(39, 2632)",2,1,True,[2632]
"(4225, 8385)",2,1,False,[]
"(1141, 8730)",2,1,True,[8730]
"(5383, 9029)",2,1,False,[]
"(2996, 12222)",2,1,True,[2996]
"(282, 524)",2,1,False,[]
"(1990, 7245)",2,1,True,[7245]
"(4067, 4730)",2,1,False,[]
"(2389, 4249, 8408)",3,1,False,[]
"(6801, 7769)",2,1,True,[6801]
"(2234, 6131)",2,1,True,"[2234, 6131]"
"(5973, 10253)",2,1,True,[10253]
"(12223, 12719)",2,1,True,[12223]
"(1679, 9739)",2,1,True,[9739]
"(576, 5614)",2,1,False,[]
"(113, 11564)",2,1,True,[11564]
"(36, 1860)",2,1,True,[1860]
"(1085, 3896)",2,1,True,[3896]
"(2188, 9772)",2,1,True,[9772]
"(3345, 5973)",2,1,True,[3345]
"(4541, 10786)",2,1,True,[4541]
"(11560, 12113)",2,1,True,"[11560, 12113]"
"(7694, 12055)",2,1,False,[]
"(580, 8794)",2,1,True,[8794]
"(80, 417)",2,1,True,[80]
"(2559, 7760)",2,1,True,[7760]
"(11982, 12700)",2,1,True,"[11982, 12700]"
"(7710, 12543)",2,1,True,[7710]
"(429, 10696)",2,1,True,[10696]
"(3148, 10610)",2,1,True,[10610]
"(10952, 12457)",2,1,True,[12457]
"(8996, 9028)",2,1,True,"[8996, 9028]"
"(595, 5741)",2,1,True,[595]
"(11532, 12054)",2,1,True,"[11532, 12054]"
"(2922, 2936)",2,1,True,"[2922, 2936]"
"(3408, 5566)",2,1,True,[3408]
"(1637, 8893)",2,1,True,[8893]
"(1160, 1187)",2,1,True,[1187]
"(54, 9451)",2,1,False,[]
"(5551, 6546)",2,1,True,[5551]
"(239, 2601)",2,1,False,[]
"(2874, 6274)",2,1,True,[2874]
"(11916, 12088)",2,1,True,[12088]
"(10095, 11421)",2,1,True,[11421]
"(10660, 11076)",2,1,True,[10660]
"(142, 2411)",2,1,True,[2411]
"(9073, 10955)",2,1,True,[10955]
"(2209, 8793)",2,1,True,"[2209, 8793]"
"(8850, 9614)",2,1,True,[9614]
"(2584, 3005, 9364)",3,1,True,[9364]
"(8544, 10526)",2,1,True,"[8544, 10526]"
"(2182, 11875)",2,1,True,[2182]
"(6321, 7433)",2,1,True,[7433]
"(5755, 9689)",2,1,True,[5755]
"(10928, 12083)",2,1,True,[10928]
"(21, 1761)",2,1,False,[]
"(5710, 10421)",2,1,True,[10421]
"(3461, 5267)",2,1,False,[]
"(1680, 5038)",2,1,False,[]
"(197, 1916, 5460)",3,1,True,[5460]
"(1965, 6416, 10449)",3,1,True,"[1965, 6416]"
"(4230, 6229)",2,1,True,[6229]
"(10056, 12869)",2,1,True,[12869]
"(1855, 6341)",2,1,True,"[1855, 6341]"
"(3070, 9740)",2,1,True,[9740]
"(1323, 4373, 9682)",3,1,True,[1323]
"(34, 10779)",2,1,False,[]
"(61, 513)",2,1,False,[]
"(7246, 8594)",2,1,True,[7246]
"(2761, 12664)",2,1,True,[2761]
"(1403, 11613)",2,1,True,[1403]
"(8516, 8825, 9520)",3,1,True,"[8516, 8825, 9520]"
"(7489, 8168)",2,1,True,[7489]
"(6134, 8959)",2,1,True,"[6134, 8959]"
"(8470, 11877)",2,1,True,[11877]
"(6909, 7300, 8028)",3,1,True,"[7300, 8028]"
"(4695, 7612)",2,1,False,[]
"(3322, 4255)",2,1,True,[4255]
"(3981, 6166, 10063)",3,1,True,[10063]
"(62, 4998)",2,1,False,[]
"(1674, 2782)",2,1,True,[1674]
"(43, 3573)",2,1,True,"[43, 3573]"
"(1676, 5988)",2,1,False,[]
"(1566, 11262)",2,1,True,[11262]
"(1330, 2970)",2,1,True,[1330]
"(894, 5924)",2,1,False,[]
"(2180, 3451)",2,1,True,"[2180, 3451]"
"(3768, 5172, 10780)",3,1,False,[]
"(5329, 9208)",2,1,True,[9208]
"(2971, 9059)",2,1,True,[2971]
"(1179, 9822)",2,1,True,[1179]
"(4670, 9681)",2,1,True,[9681]
"(1994, 7356)",2,1,True,[1994]
"(3611, 6606, 8255)",3,1,True,[6606]
"(5287, 6791)",2,1,True,[6791]
"(11792, 11980)",2,1,True,[11792]
"(6682, 7861)",2,1,True,[6682]
"(1937, 5605)",2,1,True,[5605]
"(4448, 9480)",2,1,True,[9480]
"(6039, 9412)",2,1,True,[9412]
"(3455, 7037)",2,1,True,[3455]
"(7573, 11389)",2,1,True,[7573]
"(4167, 7868)",2,1,True,[4167]
"(2784, 3336)",2,1,True,"[2784, 3336]"
"(9296, 10662)",2,1,True,[9296]
"(4565, 7066)",2,1,True,[7066]
"(145, 8882, 8892)",3,1,True,[8892]
"(155, 1473, 4735, 5919)",4,1,True,[1473]
"(10244, 12458)",2,1,False,[]
"(344, 3289)",2,1,False,[]
"(5802, 11025)",2,1,True,"[5802, 11025]"
"(9610, 9969)",2,1,True,[9969]
"(8256, 9926)",2,1,True,[9926]
"(5834, 10612)",2,1,True,[5834]
"(2, 12122)",2,1,True,[12122]
"(2898, 11570)",2,1,True,[2898]
"(2002, 2367)",2,1,True,"[2002, 2367]"
"(650, 6112)",2,1,True,[6112]
"(4736, 7355)",2,1,True,"[4736, 7355]"
"(4144, 8852)",2,1,True,[4144]
"(368, 7835)",2,1,False,[]
"(1803, 8699)",2,1,True,[8699]
"(3902, 6075)",2,1,True,[6075]
"(46, 936, 2304)",3,1,True,"[46, 936]"
"(83, 10473)",2,1,True,[10473]
"(7195, 12497)",2,1,True,[12497]
"(2416, 7674)",2,1,True,"[2416, 7674]"
"(7740, 12496)",2,1,True,[12496]
"(12448, 12865)",2,1,True,[12865]
"(4363, 9111)",2,1,True,[4363]
"(6568, 9115)",2,1,True,"[6568, 9115]"
"(9207, 9486)",2,1,True,[9486]
"(2400, 11645)",2,1,True,[11645]
"(78, 735, 1142)",3,1,False,[]
"(1706, 5267)",2,1,False,[]
"(1077, 2660)",2,1,True,"[1077, 2660]"
"(3285, 11261)",2,1,True,[3285]
"(1035, 2605)",2,1,False,[]
"(511, 959)",2,1,False,[]
"(2265, 10987)",2,1,False,[]
"(11751, 12086)",2,1,True,[12086]
"(8581, 10661)",2,1,True,[10661]
"(1648, 8620, 11326)",3,1,True,[11326]
"(909, 3457)",2,1,False,[]
"(3319, 7832)",2,1,True,"[3319, 7832]"
"(1939, 5333)",2,1,False,[]
"(1584, 6944)",2,1,False,[]
"(2106, 7868)",2,1,True,[2106]
"(11320, 11448)",2,1,False,[]
"(3251, 8819)",2,1,True,"[3251, 8819]"
"(2217, 9055)",2,1,False,[]
"(772, 1726)",2,1,True,[1726]
"(5276, 7637)",2,1,True,"[5276, 7637]"
"(7799, 8849)",2,1,True,[8849]
"(416, 1845)",2,1,True,[1845]
"(314, 2115)",2,1,True,[314]
"(727, 9317)",2,1,True,[727]
"(382, 7827)",2,1,True,[7827]
"(1883, 3752, 6196)",3,1,False,[]
"(7711, 8466)",2,1,True,[7711]
"(896, 897, 1097, 3557)",4,1,True,"[1097, 3557]"
"(1267, 3728)",2,1,True,[3728]
"(1395, 6081)",2,1,True,[6081]
"(1015, 5413)",2,1,True,"[1015, 5413]"
"(947, 3670)",2,1,True,[3670]
"(3890, 6925)",2,1,True,"[3890, 6925]"
"(930, 10784)",2,1,True,[930]
"(3496, 12192)",2,1,True,[12192]
"(1880, 7001)",2,1,True,[7001]
"(4392, 11325)",2,1,True,[11325]
"(5612, 8988)",2,1,False,[]
"(6571, 6683)",2,1,True,[6683]
"(4692, 10835)",2,1,True,[10835]
"(1633, 10366)",2,1,True,"[1633, 10366]"
"(90, 7247)",2,1,True,"[90, 7247]"
"(5349, 6076)",2,1,True,[6076]
"(9231, 9892)",2,1,True,[9892]
"(843, 9172)",2,1,False,[]
"(2760, 6165)",2,1,True,"[2760, 6165]"
"(1007, 9316)",2,1,True,"[1007, 9316]"
"(6339, 6339)",2,1,False,[]
"(2853, 7523)",2,1,True,[7523]
"(570, 11013)",2,1,False,[]
"(5204, 7160)",2,1,True,"[5204, 7160]"
"(11165, 12216)",2,1,False,[]
"(2724, 8212)",2,1,True,[8212]
"(1442, 8009)",2,1,False,[]
"(6538, 7959)",2,1,True,[7959]
"(848, 12798)",2,1,True,[848]
"(2937, 11252)",2,1,True,[2937]
"(977, 1039)",2,1,True,"[977, 1039]"
"(4719, 12449)",2,1,True,[4719]
"(4207, 5145)",2,1,True,[5145]
"(4208, 5918)",2,1,True,"[4208, 5918]"
"(4419, 6302)",2,1,True,[4419]
"(4703, 10499)",2,1,True,"[4703, 10499]"
"(11648, 11791)",2,1,True,"[11648, 11791]"
"(5796, 8955)",2,1,True,[8955]
"(11295, 11873)",2,1,False,[]
"(1151, 1440)",2,1,True,[1151]
"(9138, 9888)",2,1,True,"[9138, 9888]"
"(2101, 6852)",2,1,True,"[2101, 6852]"
"(386, 7767, 8257)",3,1,True,"[386, 8257]"
"(1985, 8430)",2,1,True,[8430]
"(5829, 9716)",2,1,True,[9716]
"(4088, 5657)",2,1,True,[5657]
"(277, 12338)",2,1,True,[12338]
"(1035, 3358)",2,1,False,[]
"(243, 690)",2,1,False,[]
"(3521, 5374)",2,1,True,"[3521, 5374]"
"(681, 5034)",2,1,True,[681]
"(1756, 3172)",2,1,True,"[1756, 3172]"
"(4957, 11787)",2,1,True,"[4957, 11787]"
"(637, 9139)",2,1,False,[]
"(3898, 8293)",2,1,False,[]
"(11143, 12046)",2,1,True,[11143]
"(3520, 3795, 4653)",3,1,True,"[3520, 3795]"
"(75, 77)",2,1,False,[]
"(3472, 11814)",2,1,False,[]
"(974, 2942, 3332, 6197)",4,1,True,[6197]
"(5931, 9575)",2,1,False,[]
"(1596, 9110)",2,1,True,[9110]
"(1283, 5936)",2,1,True,[1283]
"(8254, 12337)",2,1,True,[8254]
"(4594, 4828, 8891)",3,1,True,[4828]
"(5026, 7259, 9497)",3,1,False,[]
"(787, 2635)",2,1,True,[787]
"(4773, 6719)",2,1,True,"[4773, 6719]"
"(2886, 3306)",2,1,True,[3306]
"(241, 12685)",2,1,True,[241]
"(2927, 3881)",2,1,True,[3881]
"(4565, 11462)",2,1,False,[]
"(1246, 3284)",2,1,True,[3284]
"(3692, 12229)",2,1,True,"[3692, 12229]"
"(4067, 4270)",2,1,False,[]
"(2324, 9920)",2,1,True,[2324]
"(668, 744, 4718)",3,1,True,[744]
"(1578, 4714)",2,1,True,"[1578, 4714]"
"(5521, 5661, 8370, 8773)",4,1,True,[5661]
"(1123, 1467)",2,1,True,"[1123, 1467]"
"(1694, 3495)",2,1,True,"[1694, 3495]"
"(2239, 7531)",2,1,True,[2239]
"(2192, 7739)",2,1,True,[2192]
"(448, 5988)",2,1,False,[]
"(720, 3141, 3290, 3788)",4,1,False,[]
"(1860, 2994)",2,1,True,"[1860, 2994]"
"(9922, 11749)",2,1,True,[11749]
"(4449, 8469)",2,1,True,[4449]
"(4810, 12089)",2,1,True,[12089]
"(193, 11682)",2,1,True,[11682]
"(754, 774, 7490)",3,1,True,"[774, 7490]"
"(4023, 12258)",2,1,True,"[4023, 12258]"
"(4375, 5545)",2,1,True,[4375]
"(10276, 10422)",2,1,True,"[10276, 10422]"
"(11492, 12196)",2,1,True,[11492]
"(2670, 12760)",2,1,False,[]
"(4713, 10037)",2,1,True,"[4713, 10037]"
"(4670, 4741)",2,1,True,[4741]
"(7441, 8058)",2,1,True,[7441]
"(6564, 8916)",2,1,True,[6564]
"(4183, 9291)",2,1,True,"[4183, 9291]"
"(931, 1597)",2,1,True,[1597]
"(738, 12052)",2,1,True,[12052]
"(6192, 7094)",2,1,True,[6192]
"(1417, 1430, 5654)",3,1,True,[1430]
"(10998, 12297)",2,1,True,[12297]
"(2694, 6677)",2,1,True,[6677]
"(2294, 8692)",2,1,True,[8692]
"(31, 101)",2,1,False,[]
"(5326, 10939)",2,1,True,[5326]
"(1279, 6711)",2,1,True,[1279]
"(2341, 2341)",2,1,False,[]
"(2427, 8541)",2,1,True,[2427]
"(250, 1178, 1898, 2907, 3468)",5,1,False,[]
"(3384, 3751, 4331, 4654)",4,1,True,[3384]
"(3898, 7527)",2,1,False,[]
"(3135, 4170)",2,1,True,[4170]
"(10606, 10833)",2,1,True,[10606]
"(6611, 12599)",2,1,True,[12599]
"(9894, 10980)",2,1,True,[10980]
"(6546, 8316)",2,1,False,[]
"(8025, 10782)",2,1,False,[]
"(10759, 11357)",2,1,True,[10759]
"(127, 143)",2,1,True,[143]
"(1511, 7893)",2,1,False,[]
"(4826, 5830)",2,1,True,[5830]
"(1316, 11562)",2,1,True,[11562]
"(850, 4464)",2,1,False,[]
"(1341, 1937)",2,1,False,[]
"(7960, 11607)",2,1,True,[7960]
"(720, 1786, 2418)",3,1,True,[2418]
"(2799, 9318)",2,1,True,"[2799, 9318]"
"(1035, 7675)",2,1,True,[7675]
"(10222, 12071)",2,1,True,"[10222, 12071]"
"(139, 3202)",2,1,False,[]
"(272, 4249, 8408)",3,1,False,[]
"(10221, 10987)",2,1,True,[10221]
"(4690, 6714)",2,1,True,"[4690, 6714]"
"(2279, 9141)",2,1,True,[9141]
"(901, 8957)",2,1,True,[8957]
"(2774, 4686)",2,1,True,[4686]
"(6352, 11458)",2,1,False,[]
"(125, 10863)",2,1,True,[10863]
"(1316, 10453)",2,1,True,[10453]
"(1884, 8844)",2,1,True,[8844]
"(2762, 5796)",2,1,False,[]
"(1686, 4853)",2,1,True,[4853]
"(4138, 9448)",2,1,True,"[4138, 9448]"
"(8658, 10339)",2,1,True,[8658]
"(11208, 11460)",2,1,True,"[11208, 11460]"
"(4068, 8210)",2,1,True,"[4068, 8210]"
"(303, 2800)",2,1,True,"[303, 2800]"
"(4083, 6177)",2,1,False,[]
"(2510, 6365)",2,1,True,[2510]
"(146, 3071)",2,1,False,[]
"(1, 478)",2,1,False,[]
"(895, 3891)",2,1,True,[3891]
"(3471, 4606)",2,1,True,[3471]
"(3469, 10549)",2,1,True,[3469]
"(2071, 5831)",2,1,False,[]
"(3243, 8740)",2,1,True,[8740]
"(9263, 9452)",2,1,False,[]
"(4739, 10750)",2,1,True,[4739]
"(1749, 1937, 2139)",3,1,False,[]
"(2439, 2439)",2,1,False,[]
"(2222, 7296)",2,1,True,[7296]
"(7831, 9263)",2,1,False,[]
"(326, 10607)",2,1,True,[10607]
"(4314, 8050)",2,1,False,[]
"(310, 4264, 8385)",3,1,True,[310]
"(5621, 11290)",2,1,True,[5621]
"(4915, 12336)",2,1,True,[12336]
"(268, 2263, 3362, 8352)",4,1,True,[8352]
"(3836, 5352)",2,1,True,"[3836, 5352]"
"(7494, 7929)",2,1,True,"[7494, 7929]"
"(1957, 7034)",2,1,True,[7034]
"(5237, 12201)",2,1,True,[12201]
"(355, 11022)",2,1,True,[11022]
"(8637, 10560)",2,1,True,[10560]
"(4333, 12878)",2,1,False,[]
"(5393, 5968)",2,1,True,[5393]
"(356, 4128)",2,1,True,[4128]
"(27, 1690)",2,1,True,[1690]
"(674, 674)",2,1,False,[]
"(880, 11176)",2,1,True,"[880, 11176]"
"(9909, 11216)",2,1,True,"[9909, 11216]"
"(8833, 8957)",2,1,True,"[8833, 8957]"
"(12300, 12883)",2,1,True,[12883]
"(7440, 11071)",2,1,True,"[7440, 11071]"
"(3499, 10993, 11041)",3,1,False,[]
"(1803, 2040)",2,1,True,[2040]
"(573, 4075)",2,1,True,[573]
"(653, 10398)",2,1,True,"[653, 10398]"
"(10632, 11831)",2,1,True,[11831]
"(12584, 12721)",2,1,True,[12584]
"(7215, 9577)",2,1,True,"[7215, 9577]"
"(170, 359)",2,1,False,[]
"(5544, 10921)",2,1,False,[]
"(4139, 5599)",2,1,True,[5599]
"(5620, 12770)",2,1,True,[5620]
"(246, 3835)",2,1,True,[3835]
"(3982, 6001)",2,1,True,[6001]
"(687, 1828)",2,1,True,"[687, 1828]"
"(446, 7528)",2,1,True,[7528]
"(1737, 1957, 4660)",3,1,True,[4660]
"(2993, 8467)",2,1,False,[]
"(3863, 11186)",2,1,True,[3863]
"(11493, 12045)",2,1,True,"[11493, 12045]"
"(1361, 8335)",2,1,False,[]
"(3862, 8292)",2,1,True,[8292]
"(502, 3387)",2,1,True,"[502, 3387]"
"(2856, 8428)",2,1,True,[8428]
"(2615, 3498, 8541)",3,1,False,[]
"(11337, 11720)",2,1,False,[]
"(12190, 12461)",2,1,True,[12190]
"(11231, 12047)",2,1,True,[11231]
"(11747, 11747)",2,1,False,[]
"(5288, 8290)",2,1,True,[8290]
"(133, 142, 7763)",3,1,False,[]
"(117, 6019)",2,1,True,[117]
"(235, 11420)",2,1,True,[235]
"(841, 2959, 9678)",3,1,True,[2959]
"(422, 2336)",2,1,False,[]
"(1, 7416)",2,1,False,[]
"(2671, 4539)",2,1,True,[2671]
"(5603, 10250)",2,1,True,[5603]
