Source,Target,Weight,Source_Type,Target_Type
90,7247,1,Potential_Novel_Family,Potential_Novel_Family
11341,5527,1,Potential_Novel_Family,Known_Family_Only
11341,11606,1,Potential_Novel_Family,Expanded_Known_Family
11341,10766,2,Potential_Novel_Family,Expanded_Known_Family
11341,10280,1,Potential_Novel_Family,Known_Family_Only
11341,1985,1,Potential_Novel_Family,Expanded_Known_Family
11341,25,1,Potential_Novel_Family,Expanded_Known_Family
12205,12768,1,Expanded_Known_Family,Potential_Novel_Family
12205,387,1,Expanded_Known_Family,Expanded_Known_Family
12205,12571,1,Expanded_Known_Family,Potential_Novel_Family
256,5968,2,Expanded_Known_Family,Expanded_Known_Family
256,4908,1,Expanded_Known_Family,Potential_Novel_Family
256,9649,1,Expanded_Known_Family,Potential_Novel_Family
5968,4900,1,Expanded_Known_Family,Potential_Novel_Family
5968,5393,1,Expanded_Known_Family,Potential_Novel_Family
11122,12566,30,Expanded_Known_Family,Potential_Novel_Family
1573,9069,2,Potential_Novel_Family,Expanded_Known_Family
3080,9911,2,Potential_Novel_Family,Known_Family_Only
473,6336,1,Expanded_Known_Family,Potential_Novel_Family
473,7269,3,Expanded_Known_Family,Expanded_Known_Family
473,8644,1,Expanded_Known_Family,Expanded_Known_Family
473,690,1,Expanded_Known_Family,Expanded_Known_Family
473,11094,1,Expanded_Known_Family,Expanded_Known_Family
473,5068,1,Expanded_Known_Family,Potential_Novel_Family
473,3988,1,Expanded_Known_Family,Potential_Novel_Family
473,10703,1,Expanded_Known_Family,Known_Family_Only
10990,11700,6,Expanded_Known_Family,Expanded_Known_Family
11700,10755,4,Expanded_Known_Family,Expanded_Known_Family
11700,10663,1,Expanded_Known_Family,Known_Family_Only
2964,9070,1,Potential_Novel_Family,Potential_Novel_Family
238,6466,1,Potential_Novel_Family,Known_Family_Only
488,4237,1,Potential_Novel_Family,Potential_Novel_Family
9655,10940,1,Known_Family_Only,Potential_Novel_Family
11218,11472,1,Potential_Novel_Family,Potential_Novel_Family
367,3643,2,Known_Family_Only,Expanded_Known_Family
3643,6624,1,Expanded_Known_Family,Potential_Novel_Family
3643,1698,1,Expanded_Known_Family,Potential_Novel_Family
3643,392,1,Expanded_Known_Family,Potential_Novel_Family
3643,8188,1,Expanded_Known_Family,Known_Family_Only
5664,7008,1,Expanded_Known_Family,Potential_Novel_Family
5664,12115,1,Expanded_Known_Family,Known_Family_Only
5664,8759,1,Expanded_Known_Family,Expanded_Known_Family
1167,11508,1,Potential_Novel_Family,Known_Family_Only
199,6922,1,Expanded_Known_Family,Expanded_Known_Family
199,1917,1,Expanded_Known_Family,Potential_Novel_Family
6318,10808,1,Potential_Novel_Family,Expanded_Known_Family
10808,2023,2,Expanded_Known_Family,Expanded_Known_Family
10808,1993,4,Expanded_Known_Family,Potential_Novel_Family
10808,7208,1,Expanded_Known_Family,Expanded_Known_Family
3100,12166,1,Potential_Novel_Family,Known_Family_Only
3740,3611,1,Expanded_Known_Family,Expanded_Known_Family
5295,5729,1,Expanded_Known_Family,Potential_Novel_Family
5295,7693,1,Expanded_Known_Family,Potential_Novel_Family
5295,2841,1,Expanded_Known_Family,Potential_Novel_Family
7009,10048,5,Expanded_Known_Family,Expanded_Known_Family
3205,4480,1,Potential_Novel_Family,Known_Family_Only
1394,10563,1,Expanded_Known_Family,Potential_Novel_Family
1394,10517,1,Expanded_Known_Family,Known_Family_Only
1394,2579,2,Expanded_Known_Family,Potential_Novel_Family
1653,2431,1,Expanded_Known_Family,Expanded_Known_Family
2331,9095,3,Expanded_Known_Family,Potential_Novel_Family
5930,10209,1,Potential_Novel_Family,Known_Family_Only
3141,3290,2,Expanded_Known_Family,Expanded_Known_Family
3141,1786,1,Expanded_Known_Family,Expanded_Known_Family
3141,3126,1,Expanded_Known_Family,Expanded_Known_Family
3141,720,2,Expanded_Known_Family,Expanded_Known_Family
3141,3197,1,Expanded_Known_Family,Expanded_Known_Family
3141,3788,1,Expanded_Known_Family,Expanded_Known_Family
3141,4009,1,Expanded_Known_Family,Known_Family_Only
3290,720,1,Expanded_Known_Family,Expanded_Known_Family
3290,3788,1,Expanded_Known_Family,Expanded_Known_Family
5424,7812,1,Known_Family_Only,Potential_Novel_Family
8689,12752,1,Expanded_Known_Family,Potential_Novel_Family
8689,12423,1,Expanded_Known_Family,Potential_Novel_Family
8689,5197,2,Expanded_Known_Family,Potential_Novel_Family
4589,6619,1,Potential_Novel_Family,Expanded_Known_Family
4589,12346,1,Potential_Novel_Family,Known_Family_Only
4589,5224,2,Potential_Novel_Family,Expanded_Known_Family
4589,8881,1,Potential_Novel_Family,Known_Family_Only
4589,5542,1,Potential_Novel_Family,Potential_Novel_Family
4589,10217,1,Potential_Novel_Family,Potential_Novel_Family
4589,12748,1,Potential_Novel_Family,Known_Family_Only
6619,12346,1,Expanded_Known_Family,Known_Family_Only
6619,10792,1,Expanded_Known_Family,Known_Family_Only
6619,3314,6,Expanded_Known_Family,Expanded_Known_Family
6619,8350,1,Expanded_Known_Family,Potential_Novel_Family
6619,11620,1,Expanded_Known_Family,Known_Family_Only
6619,5495,1,Expanded_Known_Family,Potential_Novel_Family
6619,9937,1,Expanded_Known_Family,Known_Family_Only
3213,1823,9,Expanded_Known_Family,Expanded_Known_Family
3213,5597,1,Expanded_Known_Family,Expanded_Known_Family
3213,58,1,Expanded_Known_Family,Potential_Novel_Family
11244,12608,1,Expanded_Known_Family,Potential_Novel_Family
11244,12693,1,Expanded_Known_Family,Known_Family_Only
11244,4012,1,Expanded_Known_Family,Expanded_Known_Family
11244,6163,1,Expanded_Known_Family,Expanded_Known_Family
3248,6838,1,Potential_Novel_Family,Known_Family_Only
3248,12339,1,Potential_Novel_Family,Potential_Novel_Family
11540,11994,1,Potential_Novel_Family,Expanded_Known_Family
11994,9382,1,Expanded_Known_Family,Potential_Novel_Family
5606,7473,1,Expanded_Known_Family,Expanded_Known_Family
5606,7318,2,Expanded_Known_Family,Expanded_Known_Family
5606,8508,1,Expanded_Known_Family,Potential_Novel_Family
5606,8259,2,Expanded_Known_Family,Expanded_Known_Family
1033,3587,1,Expanded_Known_Family,Potential_Novel_Family
1033,5192,1,Expanded_Known_Family,Expanded_Known_Family
1033,909,1,Expanded_Known_Family,Known_Family_Only
1033,7281,1,Expanded_Known_Family,Expanded_Known_Family
1033,7043,1,Expanded_Known_Family,Potential_Novel_Family
3587,5192,1,Potential_Novel_Family,Expanded_Known_Family
5192,7013,1,Expanded_Known_Family,Potential_Novel_Family
5192,5616,2,Expanded_Known_Family,Expanded_Known_Family
5192,5236,1,Expanded_Known_Family,Potential_Novel_Family
5192,398,1,Expanded_Known_Family,Expanded_Known_Family
5192,2733,1,Expanded_Known_Family,Known_Family_Only
5192,1157,1,Expanded_Known_Family,Known_Family_Only
5192,406,2,Expanded_Known_Family,Known_Family_Only
5192,1110,2,Expanded_Known_Family,Expanded_Known_Family
5192,5946,1,Expanded_Known_Family,Known_Family_Only
5192,4721,1,Expanded_Known_Family,Potential_Novel_Family
5192,6969,1,Expanded_Known_Family,Known_Family_Only
5192,10347,1,Expanded_Known_Family,Potential_Novel_Family
579,10135,1,Potential_Novel_Family,Potential_Novel_Family
684,832,1,Potential_Novel_Family,Potential_Novel_Family
684,1826,1,Potential_Novel_Family,Expanded_Known_Family
684,12108,1,Potential_Novel_Family,Expanded_Known_Family
832,1826,1,Potential_Novel_Family,Expanded_Known_Family
832,174,1,Potential_Novel_Family,Expanded_Known_Family
1826,3162,1,Expanded_Known_Family,Expanded_Known_Family
1826,3729,1,Expanded_Known_Family,Known_Family_Only
4671,6696,1,Potential_Novel_Family,Known_Family_Only
6774,10435,1,Known_Family_Only,Potential_Novel_Family
6,409,1,Potential_Novel_Family,Known_Family_Only
6,1676,1,Potential_Novel_Family,Expanded_Known_Family
6,3060,1,Potential_Novel_Family,Known_Family_Only
6,6243,1,Potential_Novel_Family,Known_Family_Only
6,9155,1,Potential_Novel_Family,Known_Family_Only
6,12297,1,Potential_Novel_Family,Potential_Novel_Family
409,1676,1,Known_Family_Only,Expanded_Known_Family
409,3060,1,Known_Family_Only,Known_Family_Only
409,6243,1,Known_Family_Only,Known_Family_Only
409,9155,1,Known_Family_Only,Known_Family_Only
409,3806,1,Known_Family_Only,Potential_Novel_Family
1676,3060,1,Expanded_Known_Family,Known_Family_Only
1676,6243,1,Expanded_Known_Family,Known_Family_Only
1676,9155,1,Expanded_Known_Family,Known_Family_Only
1676,3023,1,Expanded_Known_Family,Potential_Novel_Family
1676,3737,1,Expanded_Known_Family,Known_Family_Only
1676,4117,1,Expanded_Known_Family,Known_Family_Only
1676,5325,1,Expanded_Known_Family,Potential_Novel_Family
1676,3898,1,Expanded_Known_Family,Expanded_Known_Family
1676,3052,1,Expanded_Known_Family,Potential_Novel_Family
3060,6243,1,Known_Family_Only,Known_Family_Only
3060,9155,1,Known_Family_Only,Known_Family_Only
6243,9155,1,Known_Family_Only,Known_Family_Only
5499,9988,1,Potential_Novel_Family,Known_Family_Only
9988,7784,1,Known_Family_Only,Potential_Novel_Family
6148,9223,1,Potential_Novel_Family,Known_Family_Only
6148,2059,1,Potential_Novel_Family,Known_Family_Only
7366,7721,1,Potential_Novel_Family,Expanded_Known_Family
7721,843,1,Expanded_Known_Family,Expanded_Known_Family
7721,12192,1,Expanded_Known_Family,Potential_Novel_Family
7721,3988,1,Expanded_Known_Family,Potential_Novel_Family
4278,5498,1,Potential_Novel_Family,Potential_Novel_Family
5498,3940,1,Potential_Novel_Family,Known_Family_Only
34,1971,1,Expanded_Known_Family,Potential_Novel_Family
34,10795,1,Expanded_Known_Family,Known_Family_Only
34,10779,1,Expanded_Known_Family,Known_Family_Only
2621,5131,1,Potential_Novel_Family,Known_Family_Only
181,1364,5,Expanded_Known_Family,Expanded_Known_Family
181,6622,1,Expanded_Known_Family,Expanded_Known_Family
181,8207,1,Expanded_Known_Family,Known_Family_Only
181,6605,1,Expanded_Known_Family,Known_Family_Only
181,6537,1,Expanded_Known_Family,Potential_Novel_Family
1364,6622,1,Expanded_Known_Family,Expanded_Known_Family
1364,6605,1,Expanded_Known_Family,Known_Family_Only
1364,6537,1,Expanded_Known_Family,Potential_Novel_Family
1364,6463,1,Expanded_Known_Family,Potential_Novel_Family
6622,1312,2,Expanded_Known_Family,Potential_Novel_Family
331,711,2,Known_Family_Only,Expanded_Known_Family
331,2056,2,Known_Family_Only,Potential_Novel_Family
331,3898,2,Known_Family_Only,Expanded_Known_Family
331,8050,2,Known_Family_Only,Expanded_Known_Family
331,1335,1,Known_Family_Only,Expanded_Known_Family
331,5853,1,Known_Family_Only,Potential_Novel_Family
331,2203,1,Known_Family_Only,Expanded_Known_Family
331,2851,1,Known_Family_Only,Potential_Novel_Family
331,5999,1,Known_Family_Only,Expanded_Known_Family
331,1945,1,Known_Family_Only,Potential_Novel_Family
331,2617,1,Known_Family_Only,Known_Family_Only
331,6377,1,Known_Family_Only,Potential_Novel_Family
711,2056,2,Expanded_Known_Family,Potential_Novel_Family
711,3898,1,Expanded_Known_Family,Expanded_Known_Family
711,8050,1,Expanded_Known_Family,Expanded_Known_Family
711,3256,1,Expanded_Known_Family,Known_Family_Only
711,416,1,Expanded_Known_Family,Expanded_Known_Family
711,3008,1,Expanded_Known_Family,Potential_Novel_Family
711,2203,1,Expanded_Known_Family,Expanded_Known_Family
711,2851,1,Expanded_Known_Family,Potential_Novel_Family
711,24,1,Expanded_Known_Family,Expanded_Known_Family
711,5461,1,Expanded_Known_Family,Potential_Novel_Family
711,2346,1,Expanded_Known_Family,Potential_Novel_Family
711,2616,1,Expanded_Known_Family,Potential_Novel_Family
711,2126,1,Expanded_Known_Family,Potential_Novel_Family
711,2305,1,Expanded_Known_Family,Known_Family_Only
711,342,1,Expanded_Known_Family,Known_Family_Only
2056,3898,1,Potential_Novel_Family,Expanded_Known_Family
2056,8050,1,Potential_Novel_Family,Expanded_Known_Family
3898,8050,8,Expanded_Known_Family,Expanded_Known_Family
3898,144,1,Expanded_Known_Family,Known_Family_Only
3898,541,2,Expanded_Known_Family,Expanded_Known_Family
3898,3061,1,Expanded_Known_Family,Known_Family_Only
3898,4455,1,Expanded_Known_Family,Potential_Novel_Family
3898,8003,3,Expanded_Known_Family,Expanded_Known_Family
3898,7783,2,Expanded_Known_Family,Expanded_Known_Family
3898,171,1,Expanded_Known_Family,Expanded_Known_Family
3898,2902,1,Expanded_Known_Family,Known_Family_Only
3898,893,1,Expanded_Known_Family,Expanded_Known_Family
3898,7527,1,Expanded_Known_Family,Known_Family_Only
3898,7987,4,Expanded_Known_Family,Expanded_Known_Family
3898,8293,1,Expanded_Known_Family,Known_Family_Only
3898,11614,1,Expanded_Known_Family,Potential_Novel_Family
3898,10309,1,Expanded_Known_Family,Potential_Novel_Family
3898,11395,1,Expanded_Known_Family,Known_Family_Only
8050,336,1,Expanded_Known_Family,Expanded_Known_Family
8050,517,1,Expanded_Known_Family,Known_Family_Only
8050,629,1,Expanded_Known_Family,Potential_Novel_Family
8050,4314,2,Expanded_Known_Family,Expanded_Known_Family
8050,893,1,Expanded_Known_Family,Expanded_Known_Family
1787,7010,3,Expanded_Known_Family,Expanded_Known_Family
1787,1463,1,Expanded_Known_Family,Expanded_Known_Family
1787,105,1,Expanded_Known_Family,Expanded_Known_Family
1787,8531,2,Expanded_Known_Family,Expanded_Known_Family
1787,4809,1,Expanded_Known_Family,Potential_Novel_Family
1787,6988,1,Expanded_Known_Family,Known_Family_Only
1787,635,1,Expanded_Known_Family,Expanded_Known_Family
1787,4849,1,Expanded_Known_Family,Potential_Novel_Family
1787,10855,1,Expanded_Known_Family,Known_Family_Only
1787,5307,1,Expanded_Known_Family,Known_Family_Only
1787,4969,1,Expanded_Known_Family,Potential_Novel_Family
1787,6462,1,Expanded_Known_Family,Potential_Novel_Family
1787,6860,1,Expanded_Known_Family,Potential_Novel_Family
1787,3945,1,Expanded_Known_Family,Potential_Novel_Family
1787,2543,1,Expanded_Known_Family,Potential_Novel_Family
1787,3595,1,Expanded_Known_Family,Known_Family_Only
2892,8161,2,Known_Family_Only,Potential_Novel_Family
2892,67,3,Known_Family_Only,Expanded_Known_Family
2892,1866,3,Known_Family_Only,Expanded_Known_Family
2892,1780,1,Known_Family_Only,Expanded_Known_Family
5955,11563,1,Expanded_Known_Family,Potential_Novel_Family
505,1132,1,Potential_Novel_Family,Known_Family_Only
1997,11033,1,Known_Family_Only,Potential_Novel_Family
1786,2949,1,Expanded_Known_Family,Potential_Novel_Family
1786,3417,1,Expanded_Known_Family,Potential_Novel_Family
1786,3126,1,Expanded_Known_Family,Expanded_Known_Family
1786,3030,1,Expanded_Known_Family,Potential_Novel_Family
1786,720,2,Expanded_Known_Family,Expanded_Known_Family
1786,3201,1,Expanded_Known_Family,Known_Family_Only
1786,73,1,Expanded_Known_Family,Potential_Novel_Family
1786,723,3,Expanded_Known_Family,Expanded_Known_Family
1786,3635,1,Expanded_Known_Family,Potential_Novel_Family
1786,2418,1,Expanded_Known_Family,Potential_Novel_Family
1786,85,1,Expanded_Known_Family,Potential_Novel_Family
1786,3424,1,Expanded_Known_Family,Known_Family_Only
1786,4774,1,Expanded_Known_Family,Potential_Novel_Family
1786,6543,1,Expanded_Known_Family,Potential_Novel_Family
1036,2781,2,Expanded_Known_Family,Potential_Novel_Family
1036,5974,1,Expanded_Known_Family,Expanded_Known_Family
1036,6294,1,Expanded_Known_Family,Known_Family_Only
1036,7658,1,Expanded_Known_Family,Potential_Novel_Family
1036,9669,1,Expanded_Known_Family,Potential_Novel_Family
1036,12330,2,Expanded_Known_Family,Expanded_Known_Family
1036,3813,1,Expanded_Known_Family,Known_Family_Only
1036,2403,1,Expanded_Known_Family,Potential_Novel_Family
1036,10602,1,Expanded_Known_Family,Potential_Novel_Family
1036,1499,1,Expanded_Known_Family,Potential_Novel_Family
1036,4841,1,Expanded_Known_Family,Potential_Novel_Family
1036,197,1,Expanded_Known_Family,Expanded_Known_Family
1036,4663,1,Expanded_Known_Family,Expanded_Known_Family
2781,8408,1,Potential_Novel_Family,Expanded_Known_Family
1009,1229,2,Potential_Novel_Family,Expanded_Known_Family
1229,8946,1,Expanded_Known_Family,Known_Family_Only
1229,4839,1,Expanded_Known_Family,Expanded_Known_Family
1229,7242,1,Expanded_Known_Family,Expanded_Known_Family
8591,10210,1,Potential_Novel_Family,Known_Family_Only
2214,6517,3,Expanded_Known_Family,Potential_Novel_Family
2214,8560,2,Expanded_Known_Family,Expanded_Known_Family
2214,12386,1,Expanded_Known_Family,Potential_Novel_Family
2214,1844,1,Expanded_Known_Family,Potential_Novel_Family
1463,7232,1,Expanded_Known_Family,Expanded_Known_Family
1463,660,3,Expanded_Known_Family,Expanded_Known_Family
7232,11344,2,Expanded_Known_Family,Expanded_Known_Family
7232,3092,1,Expanded_Known_Family,Known_Family_Only
7232,10801,4,Expanded_Known_Family,Potential_Novel_Family
7232,9202,1,Expanded_Known_Family,Expanded_Known_Family
7232,9647,1,Expanded_Known_Family,Potential_Novel_Family
355,2052,3,Expanded_Known_Family,Expanded_Known_Family
355,7976,4,Expanded_Known_Family,Expanded_Known_Family
355,11022,1,Expanded_Known_Family,Potential_Novel_Family
2052,7976,7,Expanded_Known_Family,Expanded_Known_Family
2052,9432,1,Expanded_Known_Family,Known_Family_Only
7976,9432,1,Expanded_Known_Family,Known_Family_Only
10291,12100,2,Expanded_Known_Family,Potential_Novel_Family
135,12347,1,Expanded_Known_Family,Potential_Novel_Family
135,4366,1,Expanded_Known_Family,Known_Family_Only
135,5348,1,Expanded_Known_Family,Expanded_Known_Family
2704,6094,4,Expanded_Known_Family,Potential_Novel_Family
2704,7651,1,Expanded_Known_Family,Potential_Novel_Family
3678,10790,4,Potential_Novel_Family,Potential_Novel_Family
3678,9702,1,Potential_Novel_Family,Potential_Novel_Family
305,6839,1,Expanded_Known_Family,Potential_Novel_Family
305,3039,1,Expanded_Known_Family,Potential_Novel_Family
4157,11808,1,Potential_Novel_Family,Known_Family_Only
2090,8339,2,Known_Family_Only,Expanded_Known_Family
2090,5520,1,Known_Family_Only,Potential_Novel_Family
2090,214,1,Known_Family_Only,Expanded_Known_Family
2090,2947,1,Known_Family_Only,Potential_Novel_Family
8339,214,1,Expanded_Known_Family,Expanded_Known_Family
8339,2947,1,Expanded_Known_Family,Potential_Novel_Family
270,6658,3,Known_Family_Only,Potential_Novel_Family
1723,4341,4,Expanded_Known_Family,Expanded_Known_Family
1723,11772,1,Expanded_Known_Family,Expanded_Known_Family
4341,11772,1,Expanded_Known_Family,Expanded_Known_Family
11772,2093,3,Expanded_Known_Family,Expanded_Known_Family
11772,1484,1,Expanded_Known_Family,Known_Family_Only
11772,4284,1,Expanded_Known_Family,Known_Family_Only
11772,12001,1,Expanded_Known_Family,Known_Family_Only
5494,8374,15,Expanded_Known_Family,Expanded_Known_Family
5494,10723,1,Expanded_Known_Family,Expanded_Known_Family
8374,5743,10,Expanded_Known_Family,Expanded_Known_Family
8374,5382,1,Expanded_Known_Family,Known_Family_Only
193,1511,1,Expanded_Known_Family,Expanded_Known_Family
193,3508,1,Expanded_Known_Family,Known_Family_Only
193,2705,1,Expanded_Known_Family,Potential_Novel_Family
193,6814,1,Expanded_Known_Family,Expanded_Known_Family
193,11682,1,Expanded_Known_Family,Potential_Novel_Family
193,4046,1,Expanded_Known_Family,Potential_Novel_Family
193,4522,1,Expanded_Known_Family,Known_Family_Only
193,8385,1,Expanded_Known_Family,Expanded_Known_Family
193,1766,1,Expanded_Known_Family,Potential_Novel_Family
193,3852,1,Expanded_Known_Family,Known_Family_Only
193,7716,1,Expanded_Known_Family,Potential_Novel_Family
1511,3508,1,Expanded_Known_Family,Known_Family_Only
1511,3162,1,Expanded_Known_Family,Expanded_Known_Family
1511,4046,1,Expanded_Known_Family,Potential_Novel_Family
1511,177,2,Expanded_Known_Family,Expanded_Known_Family
1511,1427,1,Expanded_Known_Family,Known_Family_Only
1511,1897,1,Expanded_Known_Family,Expanded_Known_Family
1511,4020,1,Expanded_Known_Family,Potential_Novel_Family
1511,7893,1,Expanded_Known_Family,Known_Family_Only
1511,3267,1,Expanded_Known_Family,Expanded_Known_Family
1511,3365,1,Expanded_Known_Family,Known_Family_Only
1511,3592,1,Expanded_Known_Family,Potential_Novel_Family
1511,3198,1,Expanded_Known_Family,Known_Family_Only
1511,3410,1,Expanded_Known_Family,Expanded_Known_Family
1511,5609,1,Expanded_Known_Family,Potential_Novel_Family
1511,3901,1,Expanded_Known_Family,Potential_Novel_Family
1511,10075,1,Expanded_Known_Family,Known_Family_Only
10506,12670,8,Expanded_Known_Family,Potential_Novel_Family
29,10820,1,Potential_Novel_Family,Known_Family_Only
29,10644,1,Potential_Novel_Family,Potential_Novel_Family
909,3457,1,Known_Family_Only,Expanded_Known_Family
1168,2310,1,Known_Family_Only,Potential_Novel_Family
11590,12567,1,Potential_Novel_Family,Known_Family_Only
11590,9008,1,Potential_Novel_Family,Known_Family_Only
5994,8711,1,Expanded_Known_Family,Known_Family_Only
5994,12516,1,Expanded_Known_Family,Potential_Novel_Family
5994,3655,1,Expanded_Known_Family,Potential_Novel_Family
5994,2514,1,Expanded_Known_Family,Potential_Novel_Family
604,2601,1,Expanded_Known_Family,Expanded_Known_Family
604,7688,1,Expanded_Known_Family,Potential_Novel_Family
604,642,3,Expanded_Known_Family,Expanded_Known_Family
604,993,2,Expanded_Known_Family,Potential_Novel_Family
604,2872,1,Expanded_Known_Family,Expanded_Known_Family
2601,8803,1,Expanded_Known_Family,Known_Family_Only
2601,239,1,Expanded_Known_Family,Known_Family_Only
7757,11541,1,Potential_Novel_Family,Known_Family_Only
7757,641,1,Potential_Novel_Family,Known_Family_Only
85,1782,2,Potential_Novel_Family,Potential_Novel_Family
85,4488,1,Potential_Novel_Family,Expanded_Known_Family
85,723,1,Potential_Novel_Family,Expanded_Known_Family
85,3424,1,Potential_Novel_Family,Known_Family_Only
571,9592,1,Potential_Novel_Family,Known_Family_Only
698,2887,1,Expanded_Known_Family,Potential_Novel_Family
698,8410,1,Expanded_Known_Family,Potential_Novel_Family
698,541,1,Expanded_Known_Family,Expanded_Known_Family
698,1278,1,Expanded_Known_Family,Known_Family_Only
698,3682,1,Expanded_Known_Family,Potential_Novel_Family
698,2918,1,Expanded_Known_Family,Known_Family_Only
698,4116,2,Expanded_Known_Family,Expanded_Known_Family
698,5682,1,Expanded_Known_Family,Potential_Novel_Family
698,3277,1,Expanded_Known_Family,Potential_Novel_Family
2887,186,1,Potential_Novel_Family,Expanded_Known_Family
1618,2888,1,Potential_Novel_Family,Known_Family_Only
1618,2663,1,Potential_Novel_Family,Expanded_Known_Family
1618,8725,1,Potential_Novel_Family,Potential_Novel_Family
839,990,1,Known_Family_Only,Expanded_Known_Family
990,6128,1,Expanded_Known_Family,Potential_Novel_Family
990,5140,2,Expanded_Known_Family,Expanded_Known_Family
9496,10319,1,Potential_Novel_Family,Known_Family_Only
10533,11995,1,Potential_Novel_Family,Potential_Novel_Family
5907,5974,6,Potential_Novel_Family,Expanded_Known_Family
5974,6014,8,Expanded_Known_Family,Expanded_Known_Family
5974,5070,1,Expanded_Known_Family,Potential_Novel_Family
5974,6294,1,Expanded_Known_Family,Known_Family_Only
5974,10162,1,Expanded_Known_Family,Potential_Novel_Family
5974,299,2,Expanded_Known_Family,Expanded_Known_Family
5974,6382,4,Expanded_Known_Family,Expanded_Known_Family
5974,6523,5,Expanded_Known_Family,Expanded_Known_Family
5974,6645,3,Expanded_Known_Family,Expanded_Known_Family
5974,5914,1,Expanded_Known_Family,Potential_Novel_Family
5974,9447,1,Expanded_Known_Family,Known_Family_Only
5974,6282,2,Expanded_Known_Family,Potential_Novel_Family
5974,6572,4,Expanded_Known_Family,Potential_Novel_Family
5974,5236,1,Expanded_Known_Family,Potential_Novel_Family
9726,11853,1,Potential_Novel_Family,Expanded_Known_Family
11853,11587,10,Expanded_Known_Family,Expanded_Known_Family
11853,11770,2,Expanded_Known_Family,Expanded_Known_Family
11853,11594,1,Expanded_Known_Family,Potential_Novel_Family
11853,11607,1,Expanded_Known_Family,Expanded_Known_Family
3704,8176,3,Potential_Novel_Family,Expanded_Known_Family
3704,3313,1,Potential_Novel_Family,Known_Family_Only
3704,7533,1,Potential_Novel_Family,Known_Family_Only
6514,8341,3,Expanded_Known_Family,Expanded_Known_Family
8341,28,1,Expanded_Known_Family,Expanded_Known_Family
8341,8218,2,Expanded_Known_Family,Potential_Novel_Family
9325,9809,2,Potential_Novel_Family,Potential_Novel_Family
9325,10895,1,Potential_Novel_Family,Known_Family_Only
9809,10895,1,Potential_Novel_Family,Known_Family_Only
6036,4262,1,Expanded_Known_Family,Potential_Novel_Family
6036,4248,1,Expanded_Known_Family,Potential_Novel_Family
7109,12167,1,Known_Family_Only,Potential_Novel_Family
6434,7621,3,Potential_Novel_Family,Known_Family_Only
149,6657,1,Potential_Novel_Family,Potential_Novel_Family
149,5365,1,Potential_Novel_Family,Expanded_Known_Family
1277,5780,1,Expanded_Known_Family,Known_Family_Only
1277,7880,1,Expanded_Known_Family,Potential_Novel_Family
1277,5547,1,Expanded_Known_Family,Potential_Novel_Family
5780,7880,1,Known_Family_Only,Potential_Novel_Family
7880,7957,1,Potential_Novel_Family,Potential_Novel_Family
7880,8754,1,Potential_Novel_Family,Known_Family_Only
7880,4297,1,Potential_Novel_Family,Potential_Novel_Family
893,7447,1,Expanded_Known_Family,Potential_Novel_Family
893,7727,1,Expanded_Known_Family,Potential_Novel_Family
893,2663,1,Expanded_Known_Family,Expanded_Known_Family
893,133,1,Expanded_Known_Family,Expanded_Known_Family
893,2440,1,Expanded_Known_Family,Potential_Novel_Family
893,3753,1,Expanded_Known_Family,Known_Family_Only
893,2570,1,Expanded_Known_Family,Known_Family_Only
893,4813,1,Expanded_Known_Family,Known_Family_Only
7545,9663,1,Known_Family_Only,Expanded_Known_Family
9663,7115,1,Expanded_Known_Family,Potential_Novel_Family
9663,8681,5,Expanded_Known_Family,Potential_Novel_Family
9663,10329,2,Expanded_Known_Family,Potential_Novel_Family
9663,901,1,Expanded_Known_Family,Known_Family_Only
9663,253,1,Expanded_Known_Family,Expanded_Known_Family
9663,7238,1,Expanded_Known_Family,Potential_Novel_Family
9663,10303,1,Expanded_Known_Family,Potential_Novel_Family
9663,11647,1,Expanded_Known_Family,Potential_Novel_Family
8342,12589,1,Known_Family_Only,Potential_Novel_Family
10019,10896,1,Known_Family_Only,Potential_Novel_Family
6014,5070,1,Expanded_Known_Family,Potential_Novel_Family
6014,6472,5,Expanded_Known_Family,Expanded_Known_Family
6014,6744,2,Expanded_Known_Family,Expanded_Known_Family
1371,11583,5,Expanded_Known_Family,Expanded_Known_Family
1371,4077,1,Expanded_Known_Family,Potential_Novel_Family
1371,11628,1,Expanded_Known_Family,Known_Family_Only
1371,7698,1,Expanded_Known_Family,Potential_Novel_Family
1371,9134,1,Expanded_Known_Family,Known_Family_Only
1371,10826,1,Expanded_Known_Family,Expanded_Known_Family
11583,4941,1,Expanded_Known_Family,Potential_Novel_Family
11066,12507,1,Expanded_Known_Family,Potential_Novel_Family
11066,300,1,Expanded_Known_Family,Potential_Novel_Family
11066,3020,1,Expanded_Known_Family,Known_Family_Only
11066,2991,4,Expanded_Known_Family,Expanded_Known_Family
11066,12329,5,Expanded_Known_Family,Expanded_Known_Family
11066,9546,2,Expanded_Known_Family,Potential_Novel_Family
11066,10803,1,Expanded_Known_Family,Potential_Novel_Family
11066,12284,1,Expanded_Known_Family,Expanded_Known_Family
11066,7535,1,Expanded_Known_Family,Expanded_Known_Family
5500,9465,1,Potential_Novel_Family,Known_Family_Only
5500,10160,1,Potential_Novel_Family,Known_Family_Only
241,345,1,Potential_Novel_Family,Known_Family_Only
