composition,family_count,system_frequency,has_novel_family,novel_families
"(9440, 13087)",2,2,True,[13087]
"(631, 2141)",2,2,True,[2141]
"(1471, 9144)",2,2,True,[9144]
"(13, 2053)",2,2,True,[2053]
"(425, 2728)",2,2,True,[425]
"(8407, 10765)",2,2,True,[10765]
"(627, 12947)",2,2,True,"[627, 12947]"
"(3509, 6212)",2,2,True,"[3509, 6212]"
"(3727, 8598, 11612)",3,2,True,"[8598, 11612]"
"(6612, 6840, 7168)",3,2,True,"[6612, 7168]"
"(80, 6013)",2,2,True,[80]
"(7201, 11891)",2,2,True,"[7201, 11891]"
"(5615, 12140)",2,2,True,[12140]
"(5188, 11426)",2,2,True,[5188]
"(447, 9699)",2,2,True,[447]
"(923, 12444)",2,2,True,[12444]
"(936, 14076)",2,2,True,[14076]
"(8079, 10999)",2,2,True,[10999]
"(1496, 3860, 4941)",3,2,True,[4941]
"(9233, 11351)",2,2,True,[11351]
"(199, 8081, 9410)",3,2,True,[8081]
"(6713, 7392)",2,2,True,"[6713, 7392]"
"(5660, 7535)",2,2,True,[5660]
"(2039, 2537)",2,2,True,[2039]
"(10125, 11291)",2,2,True,[11291]
"(6371, 9960)",2,2,True,[6371]
"(12744, 13800)",2,2,True,[12744]
"(945, 4992)",2,2,True,[945]
"(646, 982)",2,2,True,[646]
"(6535, 8082)",2,2,True,[8082]
"(5366, 11290)",2,2,True,[11290]
"(10774, 12036)",2,2,True,[12036]
"(6749, 6805)",2,2,True,[6805]
"(4830, 13208)",2,2,True,"[4830, 13208]"
"(3998, 11517)",2,2,True,[3998]
"(1295, 5189)",2,2,True,[5189]
"(333, 565)",2,2,True,[565]
"(180, 1391)",2,2,True,[180]
"(6748, 7678)",2,2,True,[7678]
"(6354, 9052)",2,2,True,[6354]
"(3906, 5292)",2,2,True,[5292]
"(11397, 11966)",2,2,True,[11397]
"(5587, 6618)",2,2,True,[6618]
"(3739, 5161)",2,2,True,[3739]
"(5435, 8885)",2,2,True,[5435]
"(38, 3403)",2,2,True,[3403]
"(3920, 13633)",2,2,True,[13633]
"(3581, 4120)",2,2,True,"[3581, 4120]"
"(827, 3323)",2,2,True,[3323]
"(8280, 10041)",2,2,True,[8280]
"(13771, 13906)",2,2,True,[13771]
"(975, 7306)",2,2,True,[7306]
"(12414, 12414)",2,2,True,[12414]
"(7749, 10042)",2,2,True,[7749]
"(1250, 11107)",2,2,True,[11107]
"(2403, 6124, 6606, 11219)",4,2,True,"[6124, 6606]"
"(4479, 7708)",2,2,True,[7708]
"(539, 1744, 2424, 8270)",4,2,True,[8270]
"(4191, 10043)",2,2,True,[4191]
"(3824, 5049)",2,2,True,[3824]
"(7308, 12173)",2,2,True,[12173]
"(7609, 12849)",2,2,True,[12849]
"(2312, 3504)",2,2,True,[2312]
"(3227, 5484)",2,2,True,"[3227, 5484]"
"(6874, 7342)",2,2,True,[7342]
"(2878, 9997)",2,2,True,[2878]
"(2488, 5409)",2,2,True,[5409]
"(282, 297)",2,2,True,[282]
"(5026, 6616)",2,2,True,[6616]
"(2449, 3993)",2,2,True,[3993]
"(12078, 13929)",2,2,True,"[12078, 13929]"
"(4413, 10147)",2,2,True,[4413]
"(1102, 3150)",2,2,True,[1102]
"(2454, 6188)",2,2,True,[2454]
"(4327, 8855)",2,2,True,[4327]
"(6486, 11687)",2,2,True,"[6486, 11687]"
"(2832, 2922)",2,2,True,[2922]
"(9886, 13501)",2,2,True,[9886]
"(1007, 1917)",2,2,True,[1917]
"(1588, 2682, 2749, 3849, 5362)",5,2,True,[2749]
"(1922, 3035)",2,2,True,[3035]
"(293, 1629)",2,2,True,"[293, 1629]"
"(2485, 5903)",2,2,True,[5903]
"(7869, 9670)",2,2,True,[9670]
"(1354, 12369)",2,2,True,[12369]
"(3178, 10876, 12675)",3,2,True,[12675]
"(4709, 13279)",2,2,True,[4709]
"(8398, 10647)",2,2,True,[8398]
"(6027, 12806)",2,2,True,[6027]
"(66, 186, 2527)",3,2,True,[186]
"(961, 5815)",2,2,True,[961]
"(3588, 6487)",2,2,True,[6487]
"(10176, 12926)",2,2,True,[12926]
"(7774, 9507)",2,2,True,[9507]
"(1471, 13359)",2,2,True,[13359]
"(1543, 8149)",2,2,True,[1543]
"(10286, 10461)",2,2,True,[10286]
"(7103, 8049)",2,2,True,"[7103, 8049]"
"(10682, 12859)",2,2,True,[12859]
"(6453, 10844)",2,2,True,[10844]
"(8324, 9505)",2,2,True,[9505]
"(463, 797, 5834, 6284)",4,2,True,[5834]
"(12202, 12592)",2,2,True,[12202]
"(6375, 10408)",2,2,True,[6375]
"(1144, 8895)",2,2,True,[1144]
"(8323, 8976)",2,2,True,[8976]
"(3179, 6947)",2,2,True,[3179]
"(6948, 11943)",2,2,True,[11943]
"(1124, 5758)",2,2,True,[5758]
"(7833, 13172)",2,2,True,"[7833, 13172]"
"(481, 1521)",2,2,True,[481]
"(398, 983, 7938)",3,2,True,[7938]
"(385, 1663)",2,2,True,[1663]
"(2179, 5662)",2,2,True,[2179]
"(274, 4317)",2,2,True,[4317]
"(4381, 9126)",2,2,True,"[4381, 9126]"
"(164, 7303)",2,2,True,[7303]
"(13130, 13865)",2,2,True,"[13130, 13865]"
"(8645, 10319)",2,2,True,[8645]
"(1662, 2525)",2,2,True,[1662]
"(4435, 8287)",2,2,True,[8287]
"(3882, 5342)",2,2,True,[3882]
"(4902, 8894)",2,2,True,[8894]
"(2718, 7616)",2,2,True,[7616]
"(3474, 11112)",2,2,True,[3474]
"(3759, 12421)",2,2,True,[12421]
"(5878, 12420)",2,2,True,[5878]
"(9162, 12108)",2,2,True,[9162]
"(1048, 4195)",2,2,True,[4195]
"(3843, 13030)",2,2,True,[3843]
"(9127, 10424)",2,2,True,[9127]
"(8436, 12856)",2,2,True,[12856]
"(3764, 8855)",2,2,True,[3764]
"(9390, 10842)",2,2,True,"[9390, 10842]"
"(989, 4686)",2,2,True,[4686]
"(2661, 10575)",2,2,True,[2661]
"(5052, 10712)",2,2,True,[10712]
"(4442, 13576)",2,2,True,[13576]
"(2236, 6943)",2,2,True,[6943]
"(4115, 7277)",2,2,True,[4115]
"(155, 904)",2,2,True,[155]
"(6228, 14081)",2,2,True,[6228]
"(4410, 10569)",2,2,True,[4410]
"(516, 518)",2,2,True,"[516, 518]"
"(6178, 6316)",2,2,True,[6178]
"(4509, 8334)",2,2,True,[4509]
"(3716, 12059)",2,2,True,[12059]
"(6032, 9593)",2,2,True,[9593]
"(1600, 6002)",2,2,True,[1600]
"(418, 4411)",2,2,True,[418]
"(591, 8835)",2,2,True,[8835]
"(2075, 5558)",2,2,True,[5558]
"(1976, 3855)",2,2,True,[3855]
"(4334, 14165)",2,2,True,[14165]
"(2399, 2910)",2,2,True,[2399]
"(4906, 5250)",2,2,True,"[4906, 5250]"
"(983, 3599)",2,2,True,[3599]
"(3062, 8762)",2,2,True,"[3062, 8762]"
"(1997, 7563)",2,2,True,[7563]
"(2803, 5392)",2,2,True,[5392]
"(9572, 10497)",2,2,True,[10497]
"(2062, 5309)",2,2,True,[2062]
"(9570, 10665)",2,2,True,[9570]
"(5804, 6898)",2,2,True,[6898]
"(895, 1639)",2,2,True,[1639]
"(1969, 5896)",2,2,True,[5896]
"(1349, 3938)",2,2,True,[1349]
"(8990, 9660)",2,2,True,[8990]
"(8235, 8543)",2,2,True,[8543]
"(7019, 7383)",2,2,True,[7019]
"(8105, 10304)",2,2,True,[10304]
"(626, 5538)",2,2,True,[5538]
"(1190, 5379)",2,2,True,"[1190, 5379]"
"(5336, 11704)",2,2,True,[5336]
"(10551, 10663)",2,2,True,[10551]
"(4671, 11763)",2,2,True,[4671]
"(9118, 13104)",2,2,True,[9118]
"(2787, 8840)",2,2,True,"[2787, 8840]"
"(2990, 4516, 4516)",3,2,True,"[2990, 4516]"
"(2790, 6503)",2,2,True,[2790]
"(271, 2418)",2,2,True,[2418]
"(10235, 12064)",2,2,True,[12064]
"(6927, 10862)",2,2,True,[6927]
"(2799, 6967)",2,2,True,[6967]
"(13232, 13548)",2,2,True,[13548]
"(11567, 12528)",2,2,True,[11567]
"(9630, 10331)",2,2,True,[10331]
"(689, 2565)",2,2,True,[2565]
"(2783, 4848)",2,2,True,[2783]
"(1234, 5914)",2,2,True,[5914]
"(2970, 10827)",2,2,True,[10827]
"(12209, 13613)",2,2,True,[13613]
"(1251, 11480)",2,2,True,[11480]
"(1060, 4183)",2,2,True,[4183]
"(1294, 1441)",2,2,True,[1294]
"(5973, 7988)",2,2,True,[7988]
"(3757, 10765)",2,2,True,[10765]
"(335, 3732)",2,2,True,[335]
"(4228, 9521)",2,2,True,[4228]
"(13101, 13877)",2,2,True,[13877]
"(7105, 12970)",2,2,True,[12970]
"(4005, 8729)",2,2,True,"[4005, 8729]"
"(11450, 13511)",2,2,True,[11450]
"(5605, 11654)",2,2,True,[5605]
"(134, 4986)",2,2,True,[4986]
"(8196, 9507)",2,2,True,[9507]
"(1066, 1702, 5281)",3,2,True,[1702]
"(5709, 8200)",2,2,True,[5709]
"(11339, 12909)",2,2,True,[11339]
"(4082, 8870)",2,2,True,[4082]
"(1766, 5480)",2,2,True,[5480]
"(12582, 13589)",2,2,True,[12582]
"(7126, 10036)",2,2,True,[7126]
"(534, 12188)",2,2,True,[534]
"(2356, 5068)",2,2,True,[2356]
"(569, 2946)",2,2,True,[569]
"(639, 11905)",2,2,True,[639]
"(1584, 3923)",2,2,True,[3923]
"(7500, 9828)",2,2,True,[7500]
"(2584, 9644)",2,2,True,[9644]
"(4739, 6145)",2,2,True,[6145]
"(1796, 3008)",2,2,True,[1796]
"(5777, 10212)",2,2,True,[5777]
"(5472, 12348)",2,2,True,[12348]
"(3343, 5357)",2,2,True,"[3343, 5357]"
"(4871, 9068)",2,2,True,[4871]
"(7560, 13850)",2,2,True,[7560]
"(3466, 5747)",2,2,True,[5747]
"(5678, 6537)",2,2,True,[5678]
"(2027, 2864)",2,2,True,[2864]
"(3673, 8172)",2,2,True,[3673]
"(1295, 4360)",2,2,True,[4360]
"(1885, 3987)",2,2,True,[3987]
"(4130, 5868)",2,2,True,"[4130, 5868]"
"(582, 10309)",2,2,True,[582]
"(3499, 7633)",2,2,True,[7633]
"(3794, 12804)",2,2,True,[3794]
"(3129, 9759)",2,2,True,[9759]
"(4499, 7123)",2,2,True,[4499]
"(3024, 8064)",2,2,True,[8064]
"(3191, 6971)",2,2,True,"[3191, 6971]"
"(5556, 5994)",2,2,True,[5556]
"(8257, 8838)",2,2,True,[8257]
"(556, 8000)",2,2,True,[8000]
"(304, 7597)",2,2,True,[7597]
"(1822, 5328, 5618, 9523, 11415)",5,2,True,[9523]
"(2583, 11692)",2,2,True,[11692]
"(902, 8500)",2,2,True,[8500]
"(2236, 7326)",2,2,True,[7326]
"(88, 942, 2357, 4849)",4,2,True,[88]
"(12132, 12580)",2,2,True,[12580]
"(3940, 10149)",2,2,True,"[3940, 10149]"
"(1457, 9153)",2,2,True,[1457]
"(5558, 6627)",2,2,True,[5558]
"(6514, 7396)",2,2,True,[6514]
"(2222, 9718)",2,2,True,[2222]
"(7849, 10512)",2,2,True,"[7849, 10512]"
"(11056, 13693)",2,2,True,[13693]
"(3646, 10517)",2,2,True,[3646]
"(2274, 8801)",2,2,True,[8801]
"(781, 1501, 2400)",3,2,True,[2400]
"(4815, 6505)",2,2,True,[4815]
"(4599, 9349)",2,2,True,[4599]
"(852, 9271)",2,2,True,[852]
"(1033, 2586, 4987)",3,2,True,[4987]
"(4548, 7552)",2,2,True,[4548]
"(13008, 13854)",2,2,True,[13854]
"(7765, 9982)",2,2,True,[9982]
"(8386, 10334)",2,2,True,[8386]
"(5107, 6660)",2,2,True,[6660]
"(2525, 3071)",2,2,True,[3071]
"(14018, 14245)",2,2,True,"[14018, 14245]"
"(5576, 11211, 13485)",3,2,True,[11211]
"(12350, 12966)",2,2,True,"[12350, 12966]"
"(3511, 11191)",2,2,True,[11191]
"(2768, 11851)",2,2,True,[11851]
"(2253, 4027, 4429)",3,2,True,[4027]
"(112, 5708)",2,2,True,[112]
"(6463, 11477)",2,2,True,"[6463, 11477]"
