composition,family_count,system_frequency,has_novel_family,novel_families
"(6032, 10719)",2,2,False,[]
"(11056, 13693)",2,2,True,[13693]
"(3646, 10517)",2,2,True,[3646]
"(2274, 8801)",2,2,True,[8801]
"(781, 1501, 2400)",3,2,True,[2400]
"(252, 10408)",2,2,False,[]
"(1012, 3048)",2,2,False,[]
"(7677, 9729)",2,2,False,[]
"(6482, 8086)",2,2,False,[]
"(4815, 6505)",2,2,True,[4815]
"(234, 2850)",2,2,False,[]
"(4599, 9349)",2,2,True,[4599]
"(852, 9271)",2,2,True,[852]
"(156, 8586)",2,2,False,[]
"(1033, 2586, 4987)",3,2,True,[4987]
"(4548, 7552)",2,2,True,[4548]
"(13008, 13854)",2,2,True,[13854]
"(7765, 9982)",2,2,True,[9982]
"(8386, 10334)",2,2,True,[8386]
"(5107, 6660)",2,2,True,[6660]
"(6137, 8252)",2,2,False,[]
"(2525, 3071)",2,2,True,[3071]
"(2584, 9451)",2,2,False,[]
"(386, 1118, 3891, 4682, 6536)",5,2,False,[]
"(14018, 14245)",2,2,True,"[14018, 14245]"
"(5576, 11211, 13485)",3,2,True,[11211]
"(12350, 12966)",2,2,True,"[12350, 12966]"
"(3511, 11191)",2,2,True,[11191]
"(192, 983, 4864)",3,2,False,[]
"(2553, 4556)",2,2,False,[]
"(2768, 11851)",2,2,True,[11851]
"(2253, 4027, 4429)",3,2,True,[4027]
"(3433, 7066, 10662)",3,2,False,[]
"(591, 5334)",2,2,False,[]
"(261, 5006, 5375)",3,2,False,[]
"(112, 5708)",2,2,True,[112]
"(12535, 13874)",2,2,False,[]
"(13231, 13287)",2,2,False,[]
"(4247, 6220)",2,2,False,[]
"(2761, 4023)",2,2,False,[]
"(8992, 13780)",2,2,False,[]
"(2175, 3514)",2,2,False,[]
"(1634, 4061)",2,2,False,[]
"(2718, 7506)",2,2,False,[]
"(13252, 13994)",2,2,False,[]
"(6463, 11477)",2,2,True,"[6463, 11477]"
"(2592, 9237)",2,2,False,[]
"(6314, 9746)",2,2,False,[]
"(4274, 10041)",2,1,False,[]
"(7700, 13926)",2,1,True,[13926]
"(902, 2226)",2,1,False,[]
"(6133, 8093)",2,1,True,"[6133, 8093]"
"(2337, 9747)",2,1,False,[]
"(94, 3094, 8535)",3,1,False,[]
"(5574, 11079)",2,1,True,[5574]
"(6235, 7987)",2,1,True,[7987]
"(171, 4642, 10561)",3,1,False,[]
"(865, 4992)",2,1,False,[]
"(6851, 7462)",2,1,True,[7462]
"(2284, 11040)",2,1,True,[11040]
"(2721, 13897)",2,1,True,"[2721, 13897]"
"(11041, 13243)",2,1,True,"[11041, 13243]"
"(645, 13983)",2,1,True,[13983]
"(11266, 12455)",2,1,True,"[11266, 12455]"
"(5220, 11945)",2,1,True,"[5220, 11945]"
"(12873, 13534)",2,1,True,[12873]
"(4135, 7873)",2,1,False,[]
"(103, 6518)",2,1,True,[6518]
"(3911, 4199)",2,1,True,[3911]
"(7618, 8901)",2,1,False,[]
"(2398, 4080, 6061)",3,1,True,[4080]
"(99, 8900)",2,1,True,[8900]
"(6667, 9853)",2,1,True,[9853]
"(362, 416, 4538, 5573)",4,1,True,[5573]
"(4539, 10689)",2,1,True,[10689]
"(1673, 12992)",2,1,True,[12992]
"(6351, 9327)",2,1,True,"[6351, 9327]"
"(11232, 13683)",2,1,True,"[11232, 13683]"
"(4, 7583)",2,1,True,[7583]
"(3425, 7211)",2,1,True,[3425]
"(1191, 9199)",2,1,True,[9199]
"(1289, 2451)",2,1,False,[]
"(641, 1180)",2,1,True,[1180]
"(1258, 7487)",2,1,True,[7487]
"(8404, 11276)",2,1,True,[8404]
"(2252, 2801, 2819)",3,1,True,"[2252, 2819]"
"(10330, 11979)",2,1,True,"[10330, 11979]"
"(4751, 10620)",2,1,True,[10620]
"(1124, 3912)",2,1,True,[3912]
"(1697, 10179)",2,1,True,[1697]
"(747, 13050)",2,1,True,[13050]
"(1780, 4750)",2,1,True,[4750]
"(1631, 1887)",2,1,False,[]
"(5045, 11324)",2,1,True,[11324]
"(3280, 4246)",2,1,False,[]
"(3140, 10651)",2,1,True,"[3140, 10651]"
"(1403, 7848)",2,1,True,[7848]
"(9645, 13084)",2,1,False,[]
"(2123, 3333)",2,1,True,[2123]
"(695, 1939)",2,1,True,"[695, 1939]"
"(7659, 11124)",2,1,True,[7659]
"(7584, 8052)",2,1,True,[8052]
"(377, 2069, 3783, 6462)",4,1,False,[]
"(2447, 3963)",2,1,True,[2447]
"(320, 3589)",2,1,True,[320]
"(6084, 7463)",2,1,False,[]
"(5441, 7429)",2,1,False,[]
"(5246, 6494)",2,1,True,[6494]
"(2943, 7044, 8186, 9671)",4,1,True,"[7044, 8186]"
"(6291, 12430)",2,1,True,"[6291, 12430]"
"(4466, 5907)",2,1,True,"[4466, 5907]"
"(2377, 8094)",2,1,True,[8094]
"(4418, 12402)",2,1,True,[4418]
"(2138, 7347)",2,1,True,[7347]
"(1751, 5692)",2,1,True,[5692]
"(9622, 11325)",2,1,True,[11325]
"(71, 974)",2,1,True,[974]
"(4048, 10690)",2,1,False,[]
"(4663, 7277)",2,1,True,[4663]
"(1048, 4565, 11696)",3,1,True,[11696]
"(880, 3202)",2,1,True,[3202]
"(2633, 10215)",2,1,True,[10215]
"(2950, 3889, 4349)",3,1,True,[4349]
"(6134, 12790)",2,1,True,[12790]
"(5245, 10503)",2,1,True,[10503]
"(2081, 7309)",2,1,True,[2081]
"(840, 4324)",2,1,True,[840]
"(678, 11946)",2,1,True,[11946]
"(5221, 10905)",2,1,True,"[5221, 10905]"
"(2597, 3410)",2,1,True,[3410]
"(3980, 5192)",2,1,True,[3980]
"(7359, 12210)",2,1,True,[12210]
"(337, 11370)",2,1,False,[]
"(4171, 4775)",2,1,True,[4171]
"(7430, 8122)",2,1,True,[8122]
"(1621, 7252)",2,1,True,"[1621, 7252]"
"(5694, 10721)",2,1,True,"[5694, 10721]"
"(1205, 2002, 3290)",3,1,True,[2002]
"(1361, 2525)",2,1,False,[]
"(2153, 3554)",2,1,False,[]
"(12183, 12894)",2,1,False,[]
"(5946, 7874)",2,1,True,[7874]
"(309, 6323)",2,1,False,[]
"(1012, 5702)",2,1,False,[]
"(5981, 13215)",2,1,True,[13215]
"(12456, 13153)",2,1,True,[13153]
"(778, 11623)",2,1,True,[11623]
"(1086, 11667)",2,1,True,[11667]
"(4859, 14158)",2,1,True,[14158]
"(5374, 7765)",2,1,True,[5374]
"(194, 3890, 10038)",3,1,True,"[194, 10038]"
"(1650, 5057, 11080)",3,1,True,[1650]
"(1631, 4562)",2,1,False,[]
"(1154, 1400)",2,1,True,[1154]
"(1048, 3126)",2,1,True,[3126]
"(11468, 13536)",2,1,True,"[11468, 13536]"
"(8364, 9889)",2,1,True,[8364]
"(6109, 11438)",2,1,True,"[6109, 11438]"
"(5907, 6554)",2,1,True,[5907]
"(12437, 13550)",2,1,False,[]
"(3739, 5967)",2,1,True,[3739]
"(1163, 1922)",2,1,True,[1163]
"(10203, 11995)",2,1,True,"[10203, 11995]"
"(29, 731)",2,1,True,"[29, 731]"
"(372, 1940)",2,1,True,[372]
"(9437, 12864)",2,1,True,[12864]
"(5765, 11267)",2,1,True,"[5765, 11267]"
"(8743, 10318)",2,1,True,[10318]
"(2702, 11644)",2,1,True,[2702]
"(6175, 12245)",2,1,False,[]
"(6108, 10010)",2,1,True,[10010]
"(97, 14089)",2,1,True,[97]
"(3642, 7989)",2,1,True,[7989]
"(2821, 3162, 8396)",3,1,False,[]
"(476, 12209, 13613)",3,1,True,[13613]
"(5272, 5417)",2,1,True,[5417]
"(9074, 10036)",2,1,True,[9074]
"(3684, 5945)",2,1,True,[3684]
"(2920, 9106)",2,1,True,"[2920, 9106]"
"(5795, 10976)",2,1,True,"[5795, 10976]"
"(5773, 7413)",2,1,True,[5773]
"(4752, 10502)",2,1,True,[4752]
"(22, 5077, 9781)",3,1,False,[]
"(9784, 11042)",2,1,True,"[9784, 11042]"
"(5764, 7763)",2,1,True,[5764]
"(301, 1186)",2,1,False,[]
"(992, 1110)",2,1,True,[1110]
"(5924, 12826)",2,1,True,[5924]
"(55, 8329)",2,1,True,"[55, 8329]"
"(512, 1625)",2,1,True,[512]
"(4488, 4774)",2,1,True,[4488]
"(4489, 11296)",2,1,True,[11296]
"(1852, 13146)",2,1,True,[13146]
"(1444, 4170)",2,1,True,"[1444, 4170]"
"(9854, 10089)",2,1,True,[9854]
"(5353, 6314)",2,1,False,[]
"(3250, 6322)",2,1,True,[6322]
"(88, 2752)",2,1,True,[88]
"(749, 6621)",2,1,True,[6621]
"(2722, 4665)",2,1,True,[2722]
"(8975, 12303)",2,1,True,[12303]
"(5335, 8711)",2,1,False,[]
"(1186, 10621)",2,1,True,[10621]
"(1443, 8744)",2,1,True,[1443]
"(9138, 10583)",2,1,True,[9138]
"(570, 9467)",2,1,True,[9467]
"(8829, 12373)",2,1,True,[12373]
"(1566, 12471)",2,1,True,[1566]
"(4713, 9276, 10193)",3,1,False,[]
"(8693, 9410)",2,1,False,[]
"(41, 1924)",2,1,True,[1924]
"(4954, 7812)",2,1,True,"[4954, 7812]"
"(4374, 8346)",2,1,True,[8346]
"(12762, 13684)",2,1,True,[13684]
"(2116, 3015)",2,1,True,[3015]
"(2220, 6985, 7650)",3,1,False,[]
"(3550, 13244)",2,1,True,"[3550, 13244]"
"(3479, 9200)",2,1,True,[9200]
"(3182, 10011)",2,1,True,[3182]
"(12246, 13679)",2,1,True,"[12246, 13679]"
"(2079, 5416)",2,1,True,[5416]
"(2349, 6427)",2,1,True,[6427]
"(3534, 8430)",2,1,True,[3534]
"(8573, 10178)",2,1,True,[10178]
"(6485, 6485)",2,1,False,[]
"(1797, 13889)",2,1,True,[13889]
"(1386, 10975)",2,1,True,"[1386, 10975]"
"(6619, 6849)",2,1,True,[6849]
"(490, 490)",2,1,False,[]
"(2502, 6184)",2,1,True,[6184]
"(7796, 13574)",2,1,True,[13574]
"(7782, 11754)",2,1,True,"[7782, 11754]"
"(1322, 5149)",2,1,False,[]
"(9135, 10036)",2,1,True,[9135]
"(1499, 10650)",2,1,True,[1499]
"(3992, 13240)",2,1,True,[13240]
"(598, 6378)",2,1,True,"[598, 6378]"
"(12599, 14293)",2,1,True,"[12599, 14293]"
"(1468, 9436)",2,1,False,[]
"(1671, 2820)",2,1,False,[]
"(5373, 10940)",2,1,True,[10940]
"(10054, 13674)",2,1,True,[10054]
"(152, 7428)",2,1,False,[]
"(6035, 8050)",2,1,False,[]
"(1124, 1455)",2,1,False,[]
"(10088, 11077)",2,1,True,[11077]
"(7515, 13241)",2,1,True,[7515]
"(9455, 12014)",2,1,False,[]
"(8899, 12426)",2,1,True,"[8899, 12426]"
"(4706, 13390)",2,1,True,[4706]
"(3217, 4061)",2,1,True,[3217]
"(5029, 6580)",2,1,True,[6580]
"(3280, 3368)",2,1,True,[3368]
"(1910, 4348)",2,1,True,[4348]
"(5145, 7177)",2,1,False,[]
"(2870, 10783)",2,1,True,[10783]
"(11158, 11563)",2,1,True,"[11158, 11563]"
"(3757, 12514)",2,1,True,[12514]
"(4264, 10000, 11179)",3,1,True,"[4264, 10000]"
"(2923, 7689)",2,1,False,[]
"(5271, 12428)",2,1,False,[]
"(14027, 14060)",2,1,True,"[14027, 14060]"
"(1383, 6952)",2,1,False,[]
"(11039, 13550)",2,1,True,[11039]
"(5218, 9510)",2,1,True,[9510]
"(5354, 5775)",2,1,True,[5354]
"(5444, 9511)",2,1,True,"[5444, 9511]"
"(5572, 10500)",2,1,True,"[5572, 10500]"
"(4516, 5594)",2,1,True,[4516]
"(34, 9924)",2,1,False,[]
"(6132, 13151)",2,1,True,[6132]
"(4537, 12087)",2,1,True,[12087]
"(20, 51)",2,1,False,[]
"(1533, 1808, 7007)",3,1,True,[7007]
"(1453, 13082)",2,1,False,[]
"(12761, 13758)",2,1,True,[12761]
"(2109, 4070)",2,1,False,[]
"(6581, 12427)",2,1,True,"[6581, 12427]"
"(9318, 14323)",2,1,True,"[9318, 14323]"
"(78, 3666)",2,1,True,[3666]
"(5326, 6131)",2,1,True,[5326]
"(1649, 9326)",2,1,True,[9326]
"(4322, 12679)",2,1,True,[12679]
"(300, 424, 9376)",3,1,True,[9376]
"(10317, 13857)",2,1,True,"[10317, 13857]"
"(4263, 6666)",2,1,True,[6666]
"(4858, 5468)",2,1,True,[5468]
"(5372, 11694)",2,1,True,[5372]
"(307, 1564, 3039, 6492)",4,1,True,[3039]
"(1226, 10501)",2,1,True,[10501]
"(477, 7781)",2,1,True,[7781]
"(7250, 7872)",2,1,True,"[7250, 7872]"
"(1230, 3979, 5270)",3,1,True,[3979]
"(3829, 12086)",2,1,True,[3829]
"(3281, 10753)",2,1,True,[10753]
"(5751, 9851)",2,1,True,[9851]
"(914, 1549)",2,1,True,[914]
"(3566, 4807)",2,1,False,[]
"(992, 10540)",2,1,False,[]
"(6922, 7617)",2,1,True,[6922]
"(649, 5002)",2,1,True,[5002]
"(13506, 13818)",2,1,True,[13506]
"(1147, 2192)",2,1,True,[1147]
"(10539, 11264, 12074)",3,1,True,[11264]
"(12958, 13895)",2,1,True,[13895]
"(13680, 13870)",2,1,True,[13680]
"(2408, 9465)",2,1,True,[9465]
"(230, 1012, 3608)",3,1,True,[3608]
"(5836, 8605)",2,1,True,[5836]
"(13094, 14067)",2,1,True,[13094]
"(8534, 9293)",2,1,False,[]
"(415, 4736)",2,1,True,[415]
"(3445, 11368)",2,1,True,[3445]
"(10541, 12107)",2,1,True,[10541]
"(4127, 12720)",2,1,False,[]
"(2133, 2956, 9466)",3,1,True,[2133]
"(627, 2449)",2,1,True,[627]
"(6493, 10580)",2,1,True,"[6493, 10580]"
"(3139, 10812)",2,1,True,[3139]
"(4535, 12538)",2,1,True,[12538]
"(6083, 13182)",2,1,True,[6083]
"(1504, 7277)",2,1,False,[]
"(11163, 13534)",2,1,False,[]
"(4141, 8606)",2,1,True,[4141]
"(9165, 9509)",2,1,True,[9509]
"(605, 1326)",2,1,True,[1326]
"(5615, 6400)",2,1,False,[]
"(11007, 11156)",2,1,True,[11007]
"(2550, 7986)",2,1,True,[7986]
"(11157, 11265, 12754)",3,1,True,"[11157, 11265, 12754]"
"(4536, 6349)",2,1,True,[6349]
"(214, 2728)",2,1,False,[]
"(11810, 11866)",2,1,True,"[11810, 11866]"
"(2799, 9969)",2,1,True,[9969]
"(2253, 10845)",2,1,True,[10845]
"(1, 11231)",2,1,True,[11231]
"(8022, 11498, 13317)",3,1,True,"[8022, 13317]"
"(6032, 7073)",2,1,True,[7073]
"(2097, 3056)",2,1,False,[]
"(4759, 13095, 14313)",3,1,False,[]
"(5520, 11006)",2,1,True,[11006]
"(5587, 14157)",2,1,True,[14157]
"(13681, 13834)",2,1,False,[]
"(3871, 10087)",2,1,True,[3871]
"(7811, 9970)",2,1,True,[7811]
"(1958, 4880, 12825)",3,1,False,[]
"(4419, 11194)",2,1,False,[]
"(13350, 13880)",2,1,True,[13880]
"(885, 1704)",2,1,False,[]
"(12118, 12587)",2,1,True,[12587]
"(585, 2558)",2,1,True,[2558]
"(5219, 11944)",2,1,True,[11944]
"(11790, 14142)",2,1,True,[11790]
"(378, 3722)",2,1,False,[]
"(1246, 13896)",2,1,True,[1246]
"(686, 3936, 10582)",3,1,True,[10582]
"(2632, 4545)",2,1,True,[4545]
"(7516, 9137)",2,1,True,[9137]
"(1079, 2210, 2909)",3,1,True,[2210]
"(12243, 12959)",2,1,True,[12243]
"(251, 11282)",2,1,False,[]
"(108, 1370)",2,1,True,[1370]
"(6582, 11436)",2,1,True,[6582]
"(11467, 12151)",2,1,True,[12151]
"(8053, 11125)",2,1,True,"[8053, 11125]"
"(3289, 13242)",2,1,True,[3289]
"(13183, 13214)",2,1,True,"[13183, 13214]"
"(8852, 12721)",2,1,True,[12721]
"(7401, 11193)",2,1,True,"[7401, 11193]"
"(9926, 12824)",2,1,True,[9926]
"(7105, 9198)",2,1,False,[]
"(3283, 5643)",2,1,True,[5643]
"(10953, 13651)",2,1,True,"[10953, 13651]"
"(7251, 7750)",2,1,True,[7750]
"(5027, 10813)",2,1,True,"[5027, 10813]"
"(12209, 13880)",2,1,True,[13880]
"(522, 12939)",2,1,False,[]
"(671, 6191, 6525)",3,1,True,[671]
"(11437, 11811)",2,1,True,[11811]
"(2469, 5318)",2,1,True,[2469]
"(3204, 9105)",2,1,False,[]
"(9561, 12372)",2,1,True,[9561]
"(521, 1452)",2,1,True,[1452]
"(633, 5350)",2,1,False,[]
"(4072, 8607)",2,1,True,[4072]
"(2957, 4071)",2,1,True,[4071]
"(9560, 10397)",2,1,True,[9560]
"(611, 2225)",2,1,True,[611]
"(1620, 2042, 3352, 5303)",4,1,True,"[2042, 5303]"
"(440, 473, 9598)",3,1,True,[440]
"(1504, 3830)",2,1,True,[3830]
"(970, 1128, 2799)",3,1,False,[]
"(7619, 13924)",2,1,True,"[7619, 13924]"
"(5055, 12208)",2,1,True,[12208]
"(6524, 11405)",2,1,True,[6524]
"(3807, 9888)",2,1,True,[9888]
"(10784, 11767)",2,1,True,[11767]
"(2051, 11643)",2,1,True,[11643]
"(1511, 5327)",2,1,True,"[1511, 5327]"
"(13782, 14087)",2,1,True,[14087]
"(192, 983, 3878)",3,1,False,[]
"(9504, 12600)",2,1,True,[12600]
"(458, 3816)",2,1,True,"[458, 3816]"
"(921, 7106)",2,1,True,[921]
"(6258, 6776, 8185)",3,1,True,[8185]
"(13095, 14088)",2,1,False,[]
"(377, 3951, 7669)",3,1,True,[7669]
"(496, 2416)",2,1,True,"[496, 2416]"
"(154, 158, 563, 1173, 3083, 3282, 5620)",7,1,True,"[3282, 5620]"
"(1471, 1647, 13081)",3,1,False,[]
"(9136, 11994)",2,1,True,"[9136, 11994]"
"(5172, 10357)",2,1,True,[5172]
"(3229, 10581)",2,1,True,[10581]
"(6428, 10952)",2,1,False,[]
"(324, 743)",2,1,False,[]
"(1958, 4880)",2,1,False,[]
"(1253, 7176)",2,1,True,[7176]
"(1835, 12736)",2,1,False,[]
"(2479, 2660)",2,1,True,[2479]
"(877, 12301)",2,1,True,[12301]
"(10499, 11562)",2,1,True,"[10499, 11562]"
"(8933, 12486)",2,1,True,"[8933, 12486]"
"(1357, 9022)",2,1,False,[]
"(1493, 14174)",2,1,True,[1493]
"(5443, 11078)",2,1,True,[11078]
"(4213, 6762)",2,1,True,"[4213, 6762]"
"(9546, 11695)",2,1,True,[11695]
"(5145, 12745)",2,1,True,[12745]
"(9043, 12338)",2,1,True,[9043]
"(7433, 12573)",2,1,True,[12573]
"(1690, 10688)",2,1,True,[10688]
"(7075, 11466)",2,1,True,"[7075, 11466]"
"(3683, 9256)",2,1,True,"[3683, 9256]"
"(1920, 1920)",2,1,False,[]
"(8051, 11404)",2,1,True,[11404]
"(6, 13810)",2,1,True,[13810]
"(1667, 12855)",2,1,True,[1667]
"(404, 6585)",2,1,True,[6585]
"(12429, 13083)",2,1,True,"[12429, 13083]"
"(4955, 13575)",2,1,True,[13575]
"(6350, 9852)",2,1,False,[]
"(4880, 11435)",2,1,False,[]
"(4707, 9044)",2,1,True,[4707]
"(1384, 6914)",2,1,True,[6914]
"(3938, 10366)",2,1,True,[10366]
"(3378, 13031)",2,1,True,[13031]
"(3567, 13692)",2,1,True,[3567]
"(6502, 13029)",2,1,True,[13029]
"(1781, 5595)",2,1,True,[1781]
"(5794, 9451)",2,1,True,[5794]
"(879, 879)",2,1,False,[]
"(7596, 8375)",2,1,True,"[7596, 8375]"
"(12312, 13849)",2,1,True,[12312]
"(7074, 13682)",2,1,True,"[7074, 13682]"
"(4487, 12337)",2,1,True,[12337]
"(4906, 14309)",2,1,True,"[4906, 14309]"
"(1922, 3554)",2,1,False,[]
"(2663, 8784)",2,1,True,[8784]
"(4641, 5621)",2,1,True,[4641]
"(4535, 8943, 9330)",3,1,True,[8943]
"(2663, 2663, 8784)",3,1,True,[8784]
"(2858, 4662)",2,1,True,[2858]
"(6850, 14281)",2,1,True,[14281]
"(678, 5570)",2,1,True,[5570]
"(4169, 12302)",2,1,True,[12302]
"(197, 556)",2,1,False,[]
"(2208, 5966)",2,1,True,[5966]
"(11369, 12182)",2,1,True,[11369]
"(8811, 9225)",2,1,True,[9225]
"(6028, 7461)",2,1,True,[7461]
"(6711, 7458)",2,1,False,[]
"(1081, 4024)",2,1,True,[4024]
"(167, 6151)",2,1,False,[]
"(902, 11595)",2,1,True,[11595]
"(4761, 7478)",2,1,False,[]
"(6032, 12516)",2,1,False,[]
"(5082, 8935)",2,1,True,[8935]
"(2348, 9468)",2,1,False,[]
"(1471, 13352)",2,1,False,[]
"(21, 461)",2,1,True,[461]
"(1206, 4020)",2,1,True,[1206]
"(3901, 6123)",2,1,False,[]
"(983, 4352)",2,1,True,[4352]
"(318, 318)",2,1,False,[]
"(5575, 9631)",2,1,True,[5575]
"(1803, 3710)",2,1,False,[]
"(8479, 11335)",2,1,True,"[8479, 11335]"
"(6526, 8903)",2,1,True,[6526]
"(473, 738)",2,1,True,[738]
"(5487, 13818)",2,1,True,[5487]
"(1565, 3045)",2,1,True,[3045]
"(2234, 5309)",2,1,False,[]
"(5601, 9194)",2,1,True,[5601]
"(7589, 10723)",2,1,True,[7589]
"(12060, 14029)",2,1,True,[12060]
"(332, 9711)",2,1,True,[9711]
"(4353, 12995)",2,1,False,[]
"(177, 1894, 10691)",3,1,True,"[177, 1894]"
"(192, 2414)",2,1,False,[]
"(2028, 2028)",2,1,False,[]
"(4106, 14188)",2,1,True,[14188]
"(1664, 3059)",2,1,True,"[1664, 3059]"
"(103, 1750)",2,1,False,[]
"(11527, 14264)",2,1,True,[14264]
"(202, 358, 1819, 10293)",4,1,False,[]
"(2094, 4943)",2,1,True,[4943]
"(56, 1469)",2,1,True,[1469]
"(2989, 7279)",2,1,True,[2989]
"(6645, 12051)",2,1,True,[6645]
"(5110, 6951)",2,1,True,[5110]
"(69, 317)",2,1,True,[317]
"(142, 11220)",2,1,False,[]
"(3184, 6988)",2,1,True,[6988]
"(1453, 2382)",2,1,False,[]
"(7433, 9257)",2,1,True,[9257]
"(18, 2655)",2,1,True,[2655]
"(514, 4354, 4713, 7289)",4,1,True,[514]
"(231, 9771, 9998)",3,1,False,[]
"(3150, 7284)",2,1,False,[]
"(13984, 14103)",2,1,True,[14103]
"(258, 5274)",2,1,True,"[258, 5274]"
"(2402, 3948, 11729)",3,1,True,[11729]
"(13052, 14091)",2,1,True,"[13052, 14091]"
"(2960, 12681)",2,1,True,[12681]
"(5875, 10585)",2,1,True,[10585]
"(2602, 4693)",2,1,True,[2602]
"(1395, 4290)",2,1,True,"[1395, 4290]"
"(2293, 6668)",2,1,True,[6668]
"(9329, 11309)",2,1,True,[9329]
"(3779, 5539)",2,1,False,[]
"(2576, 12236)",2,1,True,[12236]
"(2442, 2612)",2,1,True,"[2442, 2612]"
"(7492, 10056, 12828)",3,1,True,[12828]
"(5626, 6722)",2,1,False,[]
"(5107, 10881)",2,1,False,[]
"(264, 286, 10584)",3,1,False,[]
"(1622, 5332)",2,1,False,[]
"(12489, 14090)",2,1,True,[12489]
"(308, 11327)",2,1,True,[11327]
"(2521, 7277)",2,1,False,[]
"(2209, 11407)",2,1,False,[]
"(13538, 13745)",2,1,True,[13538]
"(5774, 9519)",2,1,True,"[5774, 9519]"
"(5247, 6338)",2,1,True,[5247]
"(7310, 11576)",2,1,False,[]
"(12530, 12897)",2,1,False,[]
"(12930, 12961)",2,1,True,"[12930, 12961]"
"(2286, 14102)",2,1,True,[14102]
"(4578, 5065)",2,1,False,[]
"(130, 1011)",2,1,True,[130]
"(60, 13475)",2,1,True,[13475]
"(3512, 6204)",2,1,False,[]
"(3301, 5623)",2,1,True,[5623]
"(1394, 9076)",2,1,True,[9076]
"(2209, 12827)",2,1,True,[12827]
"(9600, 10465)",2,1,True,"[9600, 10465]"
"(85, 6584)",2,1,False,[]
"(2796, 6373)",2,1,False,[]
"(2, 10336)",2,1,True,[2]
"(2036, 11755)",2,1,True,[2036]
"(4909, 11998)",2,1,True,[4909]
"(2926, 7579)",2,1,True,[7579]
"(5766, 13285)",2,1,True,[13285]
"(7145, 11867)",2,1,True,[7145]
"(2377, 4266)",2,1,True,[4266]
"(145, 3808)",2,1,True,"[145, 3808]"
"(7734, 11082)",2,1,False,[]
"(1741, 5868, 13843)",3,1,True,"[5868, 13843]"
"(369, 6886)",2,1,True,[6886]
"(538, 6736)",2,1,True,[6736]
"(11919, 12539)",2,1,True,[11919]
"(1186, 2988)",2,1,True,[2988]
"(10466, 12574)",2,1,True,[10466]
"(75, 13746)",2,1,False,[]
"(1523, 7314)",2,1,False,[]
"(10303, 10734)",2,1,True,[10303]
"(4061, 8413)",2,1,True,[8413]
"(5987, 9721)",2,1,True,[5987]
"(682, 6411)",2,1,True,[6411]
"(1087, 1307)",2,1,False,[]
"(7004, 13476)",2,1,True,[7004]
"(2959, 13216)",2,1,True,[2959]
"(5578, 8069, 9383)",3,1,False,[]
"(83, 7709)",2,1,False,[]
"(9856, 11868)",2,1,True,[9856]
"(2737, 11386)",2,1,True,[11386]
"(4019, 6292)",2,1,True,[6292]
"(4351, 11409)",2,1,True,[4351]
"(369, 3366)",2,1,False,[]
"(381, 983, 2218, 12984, 13409)",5,1,False,[]
"(3141, 11408)",2,1,True,[3141]
"(11947, 12863)",2,1,True,[11947]
"(9026, 10858)",2,1,False,[]
"(7765, 8123)",2,1,False,[]
"(777, 4979, 6250)",3,1,False,[]
"(4436, 6896)",2,1,True,[6896]
"(340, 3725)",2,1,False,[]
"(8909, 9712)",2,1,True,[9712]
"(2227, 5318)",2,1,False,[]
"(12835, 13721)",2,1,True,"[12835, 13721]"
"(72, 2375)",2,1,False,[]
"(1504, 7670)",2,1,False,[]
"(49, 3040, 6136, 10057)",4,1,True,[3040]
"(8865, 12431)",2,1,True,[8865]
"(3142, 10180)",2,1,True,[3142]
"(3513, 7662)",2,1,True,[7662]
"(1874, 1958, 4880, 11435)",4,1,False,[]
"(3442, 4479)",2,1,False,[]
"(3990, 5194)",2,1,True,[5194]
"(8864, 9931)",2,1,True,[8864]
"(983, 3669, 11624)",3,1,True,[11624]
"(5800, 7369)",2,1,True,[7369]
"(164, 4353)",2,1,False,[]
"(5702, 8467)",2,1,False,[]
"(7620, 8748)",2,1,True,[7620]
"(876, 876)",2,1,False,[]
"(1289, 9810)",2,1,False,[]
"(498, 574)",2,1,True,[498]
"(3981, 11949)",2,1,True,"[3981, 11949]"
"(3203, 9140)",2,1,True,[3203]
"(4291, 8936)",2,1,True,"[4291, 8936]"
"(5010, 13669)",2,1,False,[]
"(2877, 11575)",2,1,False,[]
"(4073, 13614)",2,1,True,"[4073, 13614]"
"(11137, 13545)",2,1,False,[]
"(4535, 9330)",2,1,False,[]
"(9202, 9771)",2,1,True,[9202]
"(2821, 5884)",2,1,True,[5884]
"(3512, 6767)",2,1,True,[6767]
"(1867, 8408)",2,1,True,[8408]
"(2631, 10906, 11782)",3,1,True,[11782]
"(5596, 14160)",2,1,True,[5596]
"(316, 9112)",2,1,False,[]
"(176, 6844)",2,1,True,[6844]
"(6433, 13578)",2,1,True,[13578]
"(980, 12794)",2,1,True,[980]
"(629, 8221)",2,1,True,[8221]
"(2044, 12053)",2,1,True,[12053]
"(2324, 8750)",2,1,True,[2324]
"(4174, 4200)",2,1,True,"[4174, 4200]"
"(662, 2416)",2,1,True,[2416]
"(1959, 3996)",2,1,True,[3996]
"(983, 2834)",2,1,False,[]
"(4267, 5203)",2,1,True,[4267]
"(3208, 4785)",2,1,True,[4785]
"(718, 1462)",2,1,True,[718]
"(11785, 11921)",2,1,True,"[11785, 11921]"
"(8351, 13246)",2,1,True,[13246]
"(678, 5054)",2,1,False,[]
